Model,Encoded Chromosome
373,"[0, 13, 1, 0, 8, 2, 2, 0, 5, 0, 0, 0, 4, 105, 0, 0, 4, 126, 0, 0, 2, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 4, 36, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 6, 13, 1, 0]"
374,"[6, 11, 1, 0, 0, 13, 1, 0, 7, 0, 0, 0, 6, 7, 1, 0, 2, 1, 0, 0, 6, 7, 1, 0, 0, 14, 0, 0, 8, 3, 2, 0, 4, 96, 0, 0, 3, 0, 0, 0, 6, 8, 0, 0, 2, 1, 0, 0]"
375,"[4, 114, 0, 0, 0, 13, 1, 0, 4, 26, 0, 0, 8, 3, 1, 0, 8, 3, 1, 0, 0, 6, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 22, 0, 0, 3, 0, 0, 0, 4, 101, 0, 0, 3, 0, 0, 0]"
376,"[4, 80, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 6, 7, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 66, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 13, 1, 0]"
377,"[8, 2, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 6, 13, 1, 0, 3, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0]"
378,"[4, 91, 0, 0, 2, 0, 0, 0, 6, 9, 0, 0, 5, 0, 0, 0, 6, 9, 0, 0, 2, 1, 0, 0, 8, 1, 2, 0, 8, 2, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 6, 13, 1, 0, 6, 8, 0, 0]"
379,"[1, 0, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 8, 2, 1, 0, 5, 0, 0, 0, 4, 37, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
380,"[1, 0, 0, 0, 2, 1, 0, 0, 6, 12, 0, 0, 7, 0, 0, 0, 0, 15, 0, 0, 5, 0, 0, 0, 6, 11, 0, 0, 8, 2, 2, 0, 8, 3, 2, 0, 5, 0, 0, 0, 6, 11, 1, 0, 6, 9, 1, 0]"
381,"[8, 2, 2, 0, 5, 0, 0, 0, 4, 65, 0, 0, 8, 2, 2, 0, 4, 34, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 4, 14, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 14, 0, 0, 5, 0, 0, 0]"
382,"[1, 0, 0, 0, 7, 0, 0, 0, 6, 10, 1, 0, 5, 0, 0, 0, 4, 77, 0, 0, 6, 6, 1, 0, 4, 101, 0, 0, 6, 12, 0, 0, 0, 13, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
383,"[0, 10, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 8, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 8, 2, 1, 0, 8, 1, 1, 0, 1, 0, 0, 0, 4, 127, 0, 0, 1, 0, 0, 0]"
384,"[5, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 13, 0, 0, 4, 101, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 8, 1, 1, 0]"
385,"[8, 3, 1, 0, 6, 6, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 14, 1, 0, 0, 13, 1, 0, 6, 11, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 4, 72, 0, 0, 8, 1, 2, 0]"
386,"[7, 0, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 8, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 4, 92, 0, 0]"
387,"[5, 0, 0, 0, 3, 0, 0, 0, 0, 4, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 91, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 6, 7, 1, 0, 1, 0, 0, 0, 0, 9, 0, 0, 0, 12, 1, 0]"
388,"[0, 8, 0, 0, 0, 7, 1, 0, 1, 0, 0, 0, 8, 1, 2, 0, 4, 49, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 6, 0, 0, 7, 0, 0, 0, 6, 9, 0, 0, 7, 0, 0, 0]"
389,"[7, 0, 0, 0, 8, 2, 1, 0, 5, 0, 0, 0, 4, 74, 0, 0, 4, 35, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 4, 102, 0, 0, 4, 42, 0, 0, 1, 0, 0, 0]"
390,"[4, 127, 0, 0, 4, 11, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 0, 10, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 0, 7, 1, 0, 8, 3, 2, 0]"
391,"[0, 10, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 8, 2, 2, 0, 8, 3, 2, 0, 1, 0, 0, 0, 0, 6, 1, 0, 6, 5, 0, 0, 4, 20, 0, 0, 6, 7, 1, 0]"
392,"[6, 9, 1, 0, 2, 1, 0, 0, 8, 2, 1, 0, 2, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 14, 1, 0, 7, 0, 0, 0, 8, 3, 2, 0, 0, 5, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0]"
393,"[6, 13, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 4, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 4, 50, 0, 0, 4, 118, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 12, 0, 0]"
394,"[7, 0, 0, 0, 4, 83, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 11, 0, 0, 4, 63, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
395,"[1, 0, 0, 0, 7, 0, 0, 0, 4, 116, 0, 0, 2, 0, 0, 0, 0, 14, 1, 0, 0, 6, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 6, 5, 1, 0, 8, 2, 2, 0, 5, 0, 0, 0, 2, 1, 0, 0]"
396,"[3, 0, 0, 0, 8, 2, 1, 0, 0, 15, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 2, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 6, 5, 1, 0, 1, 0, 0, 0, 4, 50, 0, 0, 1, 0, 0, 0]"
397,"[3, 0, 0, 0, 0, 6, 0, 0, 6, 15, 1, 0, 8, 2, 1, 0, 5, 0, 0, 0, 8, 1, 1, 0, 8, 1, 1, 0, 0, 7, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 7, 0, 0, 6, 8, 1, 0]"
398,"[5, 0, 0, 0, 4, 115, 0, 0, 0, 12, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 11, 1, 0, 8, 2, 2, 0, 0, 6, 1, 0, 8, 2, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0]"
399,"[2, 0, 0, 0, 4, 122, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 7, 0, 0, 3, 0, 0, 0, 0, 12, 0, 0, 8, 2, 1, 0, 6, 14, 0, 0, 3, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 0]"
400,"[8, 1, 1, 0, 4, 108, 0, 0, 4, 71, 0, 0, 8, 1, 2, 0, 8, 2, 2, 0, 0, 14, 1, 0, 8, 3, 2, 0, 8, 2, 2, 0, 2, 1, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
401,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 2, 1, 0, 4, 104, 0, 0, 0, 6, 1, 0, 6, 13, 1, 0, 1, 0, 0, 0, 4, 124, 0, 0, 2, 1, 0, 0, 4, 88, 0, 0, 6, 5, 0, 0]"
402,"[7, 0, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0, 1, 0, 0, 0, 4, 43, 0, 0, 1, 0, 0, 0, 6, 11, 0, 0, 8, 1, 2, 0]"
403,"[7, 0, 0, 0, 3, 0, 0, 0, 0, 11, 0, 0, 0, 8, 1, 0, 2, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0]"
404,"[3, 0, 0, 0, 6, 15, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 6, 4, 1, 0, 6, 13, 0, 0, 6, 4, 1, 0, 7, 0, 0, 0, 8, 1, 1, 0, 8, 2, 1, 0, 2, 0, 0, 0, 6, 13, 1, 0]"
405,"[2, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 126, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 0, 10, 0, 0, 4, 110, 0, 0, 2, 0, 0, 0, 8, 2, 2, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
406,"[2, 1, 0, 0, 4, 59, 0, 0, 8, 1, 2, 0, 4, 57, 0, 0, 6, 10, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 0, 12, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
407,"[8, 1, 2, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 61, 0, 0, 6, 9, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
408,"[3, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 4, 5, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0, 4, 123, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 7, 1, 0]"
409,"[1, 0, 0, 0, 8, 2, 1, 0, 0, 14, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 6, 15, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 6, 4, 1, 0, 6, 14, 1, 0]"
410,"[1, 0, 0, 0, 4, 95, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 4, 120, 0, 0, 7, 0, 0, 0, 0, 13, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 9, 0, 0]"
411,"[5, 0, 0, 0, 6, 12, 1, 0, 0, 14, 1, 0, 8, 1, 1, 0, 6, 11, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 6, 5, 0, 0, 6, 10, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
412,"[6, 11, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 12, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 15, 1, 0, 4, 15, 0, 0]"
413,"[2, 1, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 4, 55, 0, 0, 4, 66, 0, 0, 8, 1, 1, 0, 0, 12, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 2, 1, 0, 5, 0, 0, 0]"
414,"[8, 2, 2, 0, 8, 2, 1, 0, 4, 48, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 71, 0, 0, 8, 1, 2, 0, 2, 1, 0, 0, 6, 6, 0, 0, 8, 3, 2, 0, 6, 10, 1, 0, 1, 0, 0, 0]"
415,"[3, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 9, 0, 0, 5, 0, 0, 0, 6, 12, 1, 0, 0, 4, 0, 0, 0, 14, 0, 0, 0, 12, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0]"
416,"[6, 10, 1, 0, 8, 2, 1, 0, 5, 0, 0, 0, 8, 2, 1, 0, 8, 1, 1, 0, 1, 0, 0, 0, 0, 10, 1, 0, 6, 9, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0]"
417,"[4, 102, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 117, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 4, 6, 0, 0, 4, 53, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 12, 0, 0, 0, 12, 0, 0]"
418,"[3, 0, 0, 0, 5, 0, 0, 0, 0, 8, 0, 0, 0, 10, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 4, 46, 0, 0, 6, 5, 0, 0, 5, 0, 0, 0, 0, 15, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0]"
419,"[8, 3, 2, 0, 2, 1, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0, 8, 1, 1, 0, 5, 0, 0, 0, 8, 3, 2, 0, 4, 106, 0, 0, 1, 0, 0, 0, 6, 6, 1, 0]"
420,"[1, 0, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 4, 67, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 7, 1, 0, 6, 6, 0, 0, 4, 33, 0, 0, 1, 0, 0, 0, 6, 13, 1, 0, 5, 0, 0, 0]"
421,"[6, 6, 1, 0, 2, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 0, 6, 1, 0, 4, 99, 0, 0, 0, 8, 1, 0, 0, 15, 0, 0, 1, 0, 0, 0, 4, 64, 0, 0, 0, 9, 0, 0, 4, 104, 0, 0]"
422,"[6, 11, 1, 0, 2, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 6, 13, 1, 0, 8, 3, 1, 0, 4, 123, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 6, 6, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0]"
423,"[0, 9, 0, 0, 2, 1, 0, 0, 4, 65, 0, 0, 4, 126, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 0, 9, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 6, 7, 1, 0]"
424,"[4, 52, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 8, 3, 2, 0, 7, 0, 0, 0, 8, 3, 1, 0, 6, 13, 1, 0, 4, 74, 0, 0, 4, 12, 0, 0, 5, 0, 0, 0]"
425,"[0, 10, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 0, 12, 0, 0, 0, 11, 1, 0, 6, 11, 0, 0, 4, 93, 0, 0, 4, 17, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 11, 1, 0, 7, 0, 0, 0]"
426,"[8, 3, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 1, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0]"
427,"[6, 12, 0, 0, 0, 8, 1, 0, 4, 16, 0, 0, 6, 4, 0, 0, 6, 10, 0, 0, 0, 11, 1, 0, 4, 124, 0, 0, 4, 5, 0, 0, 4, 81, 0, 0, 4, 99, 0, 0, 1, 0, 0, 0, 4, 63, 0, 0]"
428,"[4, 123, 0, 0, 5, 0, 0, 0, 0, 13, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 8, 3, 2, 0, 4, 65, 0, 0, 4, 57, 0, 0, 0, 9, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
429,"[7, 0, 0, 0, 6, 9, 1, 0, 4, 12, 0, 0, 7, 0, 0, 0, 0, 9, 0, 0, 6, 11, 0, 0, 4, 59, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0]"
430,"[5, 0, 0, 0, 0, 11, 0, 0, 2, 1, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0, 2, 0, 0, 0, 4, 19, 0, 0, 8, 1, 1, 0, 6, 6, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 2, 1, 0, 0]"
431,"[2, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 4, 64, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 11, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 6, 10, 1, 0, 6, 9, 0, 0]"
432,"[1, 0, 0, 0, 6, 14, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 6, 11, 1, 0, 4, 9, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 8, 3, 2, 0, 0, 15, 1, 0, 7, 0, 0, 0]"
433,"[3, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 5, 1, 0, 4, 122, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 8, 1, 1, 0, 4, 104, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
434,"[8, 3, 1, 0, 8, 1, 2, 0, 6, 14, 1, 0, 8, 1, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 8, 0, 0, 3, 0, 0, 0, 0, 12, 0, 0, 5, 0, 0, 0, 4, 90, 0, 0, 3, 0, 0, 0]"
435,"[7, 0, 0, 0, 3, 0, 0, 0, 4, 37, 0, 0, 2, 0, 0, 0, 6, 12, 0, 0, 4, 68, 0, 0, 1, 0, 0, 0, 6, 9, 1, 0, 7, 0, 0, 0, 6, 14, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
436,"[1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 8, 2, 1, 0, 8, 2, 2, 0, 4, 110, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 6, 0, 0, 8, 3, 2, 0]"
437,"[7, 0, 0, 0, 4, 34, 0, 0, 2, 1, 0, 0, 6, 13, 1, 0, 6, 14, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 0, 6, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
438,"[6, 5, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 15, 0, 0]"
439,"[2, 1, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 6, 1, 0, 6, 12, 0, 0, 4, 127, 0, 0, 3, 0, 0, 0, 0, 12, 1, 0, 5, 0, 0, 0, 2, 0, 0, 0, 6, 8, 0, 0, 2, 1, 0, 0]"
440,"[1, 0, 0, 0, 8, 1, 2, 0, 0, 13, 1, 0, 0, 14, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 6, 12, 0, 0, 2, 1, 0, 0]"
441,"[1, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 13, 1, 0, 6, 13, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 8, 1, 2, 0, 6, 11, 1, 0, 6, 15, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0]"
442,"[2, 1, 0, 0, 6, 11, 1, 0, 7, 0, 0, 0, 0, 5, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 72, 0, 0, 5, 0, 0, 0, 0, 14, 1, 0, 2, 0, 0, 0, 7, 0, 0, 0, 6, 4, 1, 0]"
443,"[6, 5, 0, 0, 3, 0, 0, 0, 8, 2, 1, 0, 2, 1, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 3, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0]"
444,"[4, 116, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 4, 67, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 3, 0, 0, 0, 6, 9, 1, 0, 5, 0, 0, 0]"
445,"[0, 13, 0, 0, 0, 8, 1, 0, 8, 1, 2, 0, 3, 0, 0, 0, 6, 10, 0, 0, 6, 11, 0, 0, 8, 1, 2, 0, 0, 12, 0, 0, 6, 7, 1, 0, 1, 0, 0, 0, 6, 13, 1, 0, 5, 0, 0, 0]"
446,"[8, 1, 1, 0, 0, 4, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 0, 10, 0, 0, 6, 5, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 37, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0]"
447,"[0, 13, 1, 0, 8, 3, 2, 0, 7, 0, 0, 0, 6, 10, 0, 0, 4, 115, 0, 0, 6, 6, 1, 0, 6, 7, 0, 0, 5, 0, 0, 0, 4, 32, 0, 0, 4, 62, 0, 0, 7, 0, 0, 0, 6, 14, 1, 0]"
448,"[2, 0, 0, 0, 8, 1, 2, 0, 0, 15, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 14, 0, 0, 8, 1, 2, 0, 6, 10, 0, 0, 8, 2, 2, 0, 6, 10, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
449,"[2, 1, 0, 0, 8, 2, 1, 0, 2, 0, 0, 0, 6, 9, 0, 0, 3, 0, 0, 0, 4, 86, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0]"
450,"[3, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 4, 121, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 6, 7, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0]"
451,"[1, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 0, 10, 1, 0, 0, 6, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
452,"[7, 0, 0, 0, 6, 10, 1, 0, 2, 1, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 74, 0, 0, 0, 7, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 0, 8, 1, 0]"
453,"[1, 0, 0, 0, 4, 40, 0, 0, 5, 0, 0, 0, 0, 13, 1, 0, 4, 121, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 51, 0, 0, 0, 4, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0]"
454,"[3, 0, 0, 0, 1, 0, 0, 0, 4, 104, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 6, 15, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 4, 33, 0, 0]"
455,"[8, 2, 2, 0, 8, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 65, 0, 0, 8, 2, 1, 0, 5, 0, 0, 0, 0, 8, 1, 0, 8, 3, 1, 0]"
456,"[5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 0, 15, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0]"
457,"[6, 11, 0, 0, 7, 0, 0, 0, 4, 124, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 10, 1, 0, 1, 0, 0, 0, 4, 107, 0, 0, 0, 9, 0, 0, 6, 13, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
458,"[2, 1, 0, 0, 2, 0, 0, 0, 4, 121, 0, 0, 0, 6, 1, 0, 0, 8, 1, 0, 0, 5, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 12, 1, 0, 8, 2, 2, 0, 8, 2, 1, 0]"
459,"[1, 0, 0, 0, 8, 3, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 9, 1, 0, 2, 1, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0]"
460,"[0, 9, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 4, 37, 0, 0, 4, 31, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 5, 0, 0, 0, 8, 1, 1, 0, 6, 13, 1, 0, 0, 14, 0, 0, 1, 0, 0, 0]"
461,"[0, 6, 1, 0, 5, 0, 0, 0, 0, 13, 1, 0, 6, 6, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 4, 87, 0, 0, 4, 102, 0, 0, 3, 0, 0, 0]"
462,"[8, 3, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0]"
463,"[0, 5, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 4, 31, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 120, 0, 0, 7, 0, 0, 0, 4, 97, 0, 0, 1, 0, 0, 0, 4, 18, 0, 0, 6, 10, 1, 0]"
464,"[5, 0, 0, 0, 3, 0, 0, 0, 4, 111, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 4, 68, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 0, 6, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
465,"[5, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 7, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 4, 81, 0, 0, 6, 4, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
