Model,Encoded Chromosome
373,"[3, 0, 0, 0, 2, 1, 0, 0, 6, 12, 1, 0, 6, 4, 1, 0, 1, 0, 0, 0, 0, 12, 0, 0, 8, 1, 2, 0, 4, 102, 0, 0, 4, 92, 0, 0, 4, 80, 0, 0, 6, 6, 0, 0, 7, 0, 0, 0]"
374,"[4, 100, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 5, 0, 0, 4, 76, 0, 0, 3, 0, 0, 0, 4, 58, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 0, 13, 1, 0, 8, 3, 1, 0, 2, 1, 0, 0]"
375,"[5, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 9, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 6, 4, 0, 0]"
376,"[1, 0, 0, 0, 6, 12, 1, 0, 0, 5, 0, 0, 4, 125, 0, 0, 6, 9, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 91, 0, 0, 6, 10, 1, 0, 4, 22, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0]"
377,"[7, 0, 0, 0, 4, 100, 0, 0, 4, 61, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 15, 1, 0]"
378,"[6, 14, 0, 0, 0, 14, 1, 0, 0, 5, 0, 0, 2, 1, 0, 0, 6, 13, 0, 0, 2, 1, 0, 0, 8, 1, 2, 0, 4, 48, 0, 0, 0, 9, 1, 0, 7, 0, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0]"
379,"[4, 117, 0, 0, 4, 28, 0, 0, 1, 0, 0, 0, 6, 8, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 6, 4, 1, 0, 2, 0, 0, 0, 8, 2, 1, 0, 8, 1, 2, 0, 5, 0, 0, 0]"
380,"[5, 0, 0, 0, 5, 0, 0, 0, 0, 14, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 6, 4, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0]"
381,"[7, 0, 0, 0, 2, 1, 0, 0, 6, 5, 0, 0, 7, 0, 0, 0, 6, 13, 1, 0, 2, 0, 0, 0, 2, 1, 0, 0, 0, 9, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 8, 0, 0]"
382,"[1, 0, 0, 0, 3, 0, 0, 0, 0, 10, 0, 0, 2, 0, 0, 0, 6, 8, 1, 0, 4, 36, 0, 0, 4, 127, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 115, 0, 0, 0, 11, 0, 0, 6, 7, 1, 0]"
383,"[7, 0, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 0, 6, 1, 0, 3, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 4, 43, 0, 0, 4, 65, 0, 0, 4, 80, 0, 0, 6, 9, 0, 0, 7, 0, 0, 0]"
384,"[4, 38, 0, 0, 3, 0, 0, 0, 4, 88, 0, 0, 6, 13, 0, 0, 1, 0, 0, 0, 4, 56, 0, 0, 8, 2, 1, 0, 6, 6, 1, 0, 3, 0, 0, 0, 0, 7, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0]"
385,"[3, 0, 0, 0, 4, 121, 0, 0, 4, 72, 0, 0, 6, 7, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 3, 1, 0, 4, 37, 0, 0]"
386,"[4, 7, 0, 0, 8, 1, 1, 0, 8, 1, 2, 0, 7, 0, 0, 0, 8, 1, 1, 0, 2, 1, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 78, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0]"
387,"[8, 1, 1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 6, 4, 1, 0, 6, 12, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 4, 114, 0, 0, 2, 0, 0, 0, 6, 11, 0, 0, 6, 7, 0, 0, 1, 0, 0, 0]"
388,"[2, 1, 0, 0, 7, 0, 0, 0, 0, 8, 0, 0, 4, 63, 0, 0, 8, 3, 1, 0, 2, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 4, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0]"
389,"[1, 0, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 4, 127, 0, 0, 8, 1, 2, 0, 0, 5, 1, 0, 8, 1, 1, 0, 6, 5, 1, 0]"
390,"[0, 6, 1, 0, 6, 9, 1, 0, 0, 11, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 14, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 8, 2, 2, 0]"
391,"[3, 0, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 11, 1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 7, 0, 0, 6, 7, 0, 0, 0, 4, 1, 0]"
392,"[8, 2, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 44, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 1, 1, 0, 5, 0, 0, 0, 6, 9, 0, 0, 1, 0, 0, 0]"
393,"[1, 0, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 0, 10, 0, 0, 0, 11, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 59, 0, 0]"
394,"[8, 3, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 8, 1, 0, 2, 1, 0, 0, 5, 0, 0, 0, 4, 28, 0, 0, 1, 0, 0, 0]"
395,"[4, 29, 0, 0, 8, 1, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 12, 1, 0, 8, 1, 2, 0, 5, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 2, 1, 0, 0]"
396,"[3, 0, 0, 0, 6, 11, 1, 0, 4, 90, 0, 0, 4, 10, 0, 0, 5, 0, 0, 0, 6, 4, 1, 0, 8, 1, 1, 0, 3, 0, 0, 0, 4, 57, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
397,"[4, 3, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 50, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 14, 0, 0, 8, 1, 2, 0]"
398,"[6, 5, 0, 0, 0, 14, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 4, 20, 0, 0, 5, 0, 0, 0, 0, 14, 1, 0, 6, 8, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0, 1, 0, 0, 0]"
399,"[4, 24, 0, 0, 4, 95, 0, 0, 6, 8, 1, 0, 3, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 8, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 4, 78, 0, 0, 8, 1, 2, 0]"
400,"[8, 1, 1, 0, 0, 7, 0, 0, 4, 67, 0, 0, 0, 4, 0, 0, 8, 3, 1, 0, 2, 0, 0, 0, 4, 59, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 4, 57, 0, 0, 6, 12, 1, 0, 0, 14, 0, 0]"
401,"[0, 12, 0, 0, 8, 3, 2, 0, 2, 0, 0, 0, 0, 12, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
402,"[6, 9, 0, 0, 3, 0, 0, 0, 0, 4, 1, 0, 0, 4, 0, 0, 8, 1, 2, 0, 0, 4, 1, 0, 6, 15, 1, 0, 0, 5, 0, 0, 8, 1, 1, 0, 2, 1, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0]"
403,"[8, 2, 2, 0, 5, 0, 0, 0, 4, 15, 0, 0, 4, 102, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 12, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
404,"[0, 10, 1, 0, 6, 8, 0, 0, 8, 1, 1, 0, 4, 125, 0, 0, 6, 7, 1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 14, 0, 0, 8, 1, 2, 0, 6, 15, 0, 0, 5, 0, 0, 0]"
405,"[0, 13, 1, 0, 2, 1, 0, 0, 0, 9, 0, 0, 6, 12, 1, 0, 8, 2, 2, 0, 7, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 4, 74, 0, 0, 8, 2, 2, 0]"
406,"[5, 0, 0, 0, 6, 7, 1, 0, 7, 0, 0, 0, 0, 9, 1, 0, 6, 9, 0, 0, 1, 0, 0, 0, 8, 3, 2, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 11, 1, 0, 6, 8, 1, 0, 1, 0, 0, 0]"
407,"[6, 9, 1, 0, 3, 0, 0, 0, 6, 14, 1, 0, 8, 2, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 6, 11, 1, 0, 2, 1, 0, 0, 8, 3, 1, 0]"
408,"[4, 8, 0, 0, 7, 0, 0, 0, 0, 14, 1, 0, 4, 103, 0, 0, 6, 4, 1, 0, 6, 8, 0, 0, 4, 106, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 8, 3, 2, 0]"
409,"[8, 3, 2, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 102, 0, 0, 4, 95, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 8, 3, 2, 0, 1, 0, 0, 0, 4, 48, 0, 0, 0, 12, 0, 0, 3, 0, 0, 0]"
410,"[0, 5, 0, 0, 6, 8, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 6, 15, 0, 0, 3, 0, 0, 0, 6, 9, 1, 0, 0, 7, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0]"
411,"[3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 4, 0, 0, 6, 7, 0, 0, 0, 4, 0, 0, 8, 3, 1, 0, 2, 1, 0, 0, 5, 0, 0, 0, 6, 5, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0]"
412,"[1, 0, 0, 0, 2, 1, 0, 0, 4, 70, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 1, 2, 0, 2, 1, 0, 0]"
413,"[5, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 5, 0, 0, 0, 6, 15, 1, 0]"
414,"[2, 1, 0, 0, 7, 0, 0, 0, 6, 12, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 4, 19, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 6, 15, 1, 0, 0, 11, 1, 0]"
415,"[0, 13, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 6, 12, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 70, 0, 0, 4, 48, 0, 0, 0, 14, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 4, 69, 0, 0]"
416,"[5, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 8, 1, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 6, 12, 1, 0, 0, 4, 1, 0, 6, 6, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0]"
417,"[8, 3, 1, 0, 3, 0, 0, 0, 0, 6, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 6, 7, 1, 0, 5, 0, 0, 0, 0, 8, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0]"
418,"[5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 8, 1, 1, 0, 5, 0, 0, 0]"
419,"[3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 7, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 7, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 13, 1, 0]"
420,"[7, 0, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 4, 76, 0, 0, 4, 5, 0, 0, 4, 76, 0, 0, 2, 1, 0, 0]"
421,"[6, 10, 0, 0, 0, 11, 1, 0, 5, 0, 0, 0, 8, 2, 2, 0, 1, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 6, 6, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 4, 114, 0, 0, 7, 0, 0, 0]"
422,"[7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 4, 1, 0, 8, 1, 1, 0, 0, 11, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 6, 1, 0, 2, 1, 0, 0, 0, 8, 0, 0, 1, 0, 0, 0]"
423,"[2, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 69, 0, 0, 8, 2, 2, 0, 0, 4, 1, 0, 4, 5, 0, 0, 5, 0, 0, 0, 8, 3, 1, 0, 0, 12, 0, 0, 3, 0, 0, 0, 4, 40, 0, 0]"
424,"[8, 3, 2, 0, 7, 0, 0, 0, 0, 11, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 78, 0, 0, 5, 0, 0, 0, 6, 9, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 6, 11, 1, 0, 8, 2, 1, 0]"
425,"[2, 1, 0, 0, 6, 10, 0, 0, 4, 35, 0, 0, 4, 51, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 5, 1, 0, 8, 3, 2, 0, 8, 1, 1, 0, 1, 0, 0, 0, 4, 52, 0, 0, 8, 3, 1, 0]"
426,"[0, 15, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 4, 43, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
427,"[5, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 6, 4, 1, 0, 8, 1, 1, 0, 6, 6, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0]"
428,"[8, 1, 1, 0, 7, 0, 0, 0, 4, 55, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 7, 0, 0, 0, 4, 41, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0]"
429,"[3, 0, 0, 0, 6, 15, 1, 0, 2, 0, 0, 0, 6, 4, 0, 0, 6, 5, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0, 6, 12, 0, 0, 5, 0, 0, 0, 4, 37, 0, 0]"
430,"[8, 3, 2, 0, 6, 8, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 119, 0, 0, 4, 68, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
431,"[3, 0, 0, 0, 5, 0, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 0, 10, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 6, 4, 1, 0, 3, 0, 0, 0, 6, 13, 1, 0]"
432,"[0, 4, 0, 0, 0, 14, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 10, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 4, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0]"
433,"[4, 105, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 2, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 9, 0, 0, 1, 0, 0, 0, 6, 11, 1, 0, 7, 0, 0, 0]"
434,"[7, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 6, 12, 0, 0, 4, 20, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 4, 92, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 7, 0, 0, 0]"
435,"[0, 7, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 40, 0, 0, 1, 0, 0, 0, 0, 8, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0]"
436,"[5, 0, 0, 0, 0, 10, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 2, 1, 0, 0, 6, 6, 1, 0, 0, 14, 1, 0, 6, 13, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 0, 15, 1, 0]"
437,"[8, 3, 2, 0, 5, 0, 0, 0, 8, 2, 1, 0, 2, 1, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 4, 44, 0, 0, 1, 0, 0, 0, 8, 2, 1, 0, 6, 13, 0, 0, 8, 2, 2, 0, 0, 9, 0, 0]"
438,"[6, 5, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 10, 1, 0, 2, 1, 0, 0, 0, 6, 0, 0, 7, 0, 0, 0, 4, 9, 0, 0, 0, 8, 1, 0, 1, 0, 0, 0, 0, 4, 0, 0]"
439,"[6, 12, 0, 0, 0, 8, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 4, 1, 0, 4, 91, 0, 0]"
440,"[4, 81, 0, 0, 4, 99, 0, 0, 2, 0, 0, 0, 6, 11, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 0, 4, 1, 0, 2, 1, 0, 0, 4, 62, 0, 0, 2, 1, 0, 0, 4, 33, 0, 0]"
441,"[1, 0, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 2, 1, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 4, 44, 0, 0, 8, 1, 2, 0]"
442,"[8, 2, 2, 0, 3, 0, 0, 0, 6, 4, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 4, 44, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0]"
443,"[1, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 0, 8, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 12, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 100, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0]"
444,"[1, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 6, 4, 1, 0, 0, 14, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 9, 0, 0, 4, 3, 0, 0, 8, 2, 2, 0, 6, 4, 0, 0]"
445,"[6, 15, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 54, 0, 0, 3, 0, 0, 0, 6, 8, 0, 0, 4, 114, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 2, 1, 0, 0]"
446,"[6, 14, 1, 0, 6, 12, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 13, 1, 0, 3, 0, 0, 0, 4, 19, 0, 0, 6, 6, 0, 0, 0, 6, 1, 0]"
447,"[1, 0, 0, 0, 5, 0, 0, 0, 0, 8, 1, 0, 1, 0, 0, 0, 6, 13, 1, 0, 1, 0, 0, 0, 8, 1, 2, 0, 2, 0, 0, 0, 3, 0, 0, 0, 4, 1, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0]"
448,"[4, 11, 0, 0, 6, 15, 1, 0, 4, 56, 0, 0, 5, 0, 0, 0, 6, 10, 1, 0, 2, 0, 0, 0, 8, 3, 2, 0, 4, 122, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 35, 0, 0, 4, 27, 0, 0]"
449,"[6, 10, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 0, 13, 0, 0, 3, 0, 0, 0, 0, 4, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 14, 1, 0]"
450,"[0, 11, 0, 0, 0, 13, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 4, 10, 0, 0, 3, 0, 0, 0, 6, 4, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0, 8, 3, 1, 0, 4, 30, 0, 0, 2, 1, 0, 0]"
451,"[5, 0, 0, 0, 2, 0, 0, 0, 0, 14, 1, 0, 4, 48, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 6, 8, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 84, 0, 0]"
452,"[8, 2, 1, 0, 5, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 6, 10, 1, 0, 1, 0, 0, 0, 2, 1, 0, 0, 6, 7, 0, 0, 4, 56, 0, 0, 6, 12, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0]"
453,"[6, 7, 1, 0, 6, 14, 0, 0, 0, 6, 1, 0, 7, 0, 0, 0, 6, 4, 0, 0, 4, 2, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
454,"[6, 4, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 8, 3, 2, 0, 2, 0, 0, 0, 6, 5, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 4, 0, 0, 8, 1, 2, 0]"
455,"[4, 35, 0, 0, 8, 3, 1, 0, 4, 8, 0, 0, 3, 0, 0, 0, 4, 107, 0, 0, 4, 114, 0, 0, 4, 12, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 1, 0, 0, 0, 0, 7, 0, 0, 7, 0, 0, 0]"
456,"[4, 107, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0, 0, 13, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 4, 11, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0]"
457,"[8, 3, 2, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0, 0, 6, 1, 0]"
458,"[7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 6, 15, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 98, 0, 0, 0, 12, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0]"
459,"[5, 0, 0, 0, 6, 9, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 6, 5, 0, 0, 1, 0, 0, 0, 4, 22, 0, 0, 3, 0, 0, 0, 8, 2, 1, 0, 5, 0, 0, 0]"
460,"[1, 0, 0, 0, 2, 0, 0, 0, 4, 57, 0, 0, 4, 11, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 8, 3, 2, 0, 4, 6, 0, 0, 1, 0, 0, 0, 6, 14, 0, 0, 8, 1, 1, 0]"
461,"[5, 0, 0, 0, 6, 9, 1, 0, 0, 15, 0, 0, 6, 11, 1, 0, 6, 11, 1, 0, 6, 5, 1, 0, 8, 1, 1, 0, 6, 4, 0, 0, 8, 3, 2, 0, 2, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0]"
462,"[5, 0, 0, 0, 8, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 6, 14, 0, 0, 1, 0, 0, 0, 6, 5, 0, 0, 0, 6, 0, 0, 6, 11, 1, 0, 3, 0, 0, 0, 0, 11, 1, 0]"
463,"[5, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 6, 5, 0, 0, 1, 0, 0, 0, 0, 12, 0, 0, 4, 111, 0, 0, 7, 0, 0, 0, 0, 7, 1, 0, 7, 0, 0, 0]"
464,"[6, 6, 1, 0, 4, 34, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 8, 1, 1, 0, 8, 2, 2, 0, 8, 2, 1, 0, 6, 8, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0]"
465,"[8, 1, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 123, 0, 0, 0, 7, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 6, 12, 1, 0]"
