Model,Layer,Parameter1,Parameter2,Parameter3
152,3,0.9259663681349053,0.4729924001083986,0.7195416252377411
152,4,0.3729552637245963,0.9220609465058266,0.0007050344961452843
152,5,0.2123528134491556,0.6310207922162466,0.9636209098404307
152,6,0.7616341926057386,0.9436613004726149,0.6663533681604227
152,7,0.7943756960899327,0.6300380497414594,0.07331203913358586
152,8,0.20506703560138115,0.9390457490557165,0.8590956410487097
152,9,0.7763661291497372,0.4712155393656658,0.34001639631888575
152,10,0.43269276833256665,0.8457911113430461,0.5874415793083626
152,11,0.17275866603643839,0.2828547968717109,0.8736215306198414
152,12,0.8459905070744675,0.6323274762043005,0.9323435757277101
153,1,0.267544442398307,0.28036886233525105,0.6035544323061831
153,2,0.6877445648130579,0.07557949561288876,0.7784411489606549
153,3,0.281663639560745,0.4920412641918759,0.9128572168520124
153,4,0.18890774968613602,0.09756037959224882,0.2079428639892004
153,5,0.7461350136398307,0.29689693353918384,0.3004293144624499
153,6,0.24032067571277071,0.5986222106181887,0.1757609532839606
153,7,0.7150577069389641,0.12305598657145919,0.4358669871818769
153,8,0.998174891379698,0.016416939237293315,0.016054685504786236
153,9,0.02883164262362263,0.7240666290446826,0.5100475473772133
153,10,0.7089904594961727,0.13894444256105126,0.8491173633330634
153,11,0.8848221849996015,0.5550892804262599,0.5247991110565332
153,12,0.5803027252498048,0.5916820591633491,0.7979592915412002
154,1,0.8664572673146369,0.5689281954353841,0.4543163477547079
154,2,0.23144583321751308,0.6647079604320204,0.39342928528422927
154,3,0.7808260286139086,0.707006108039831,0.0731802826893407
154,4,0.48075591631445164,0.5282029939923248,0.41706015664198615
154,5,0.9596017035972164,0.2564087257246113,0.4223963234931886
154,6,0.009536922271563827,0.7430971800977931,0.4626787753576633
154,7,0.6922359069173708,0.8986153173796514,0.2388973575152057
154,8,0.28860558286186083,0.2137611802470245,0.8638639462209283
154,9,0.9955867999462693,0.94724309553543,0.7809458221407903
154,10,0.37813781336963415,0.8796725464414926,0.2723793951011622
154,11,0.5323817423162223,0.5663462672392706,0.6056859292549694
154,12,0.8724495448727251,0.09154616365218046,0.021361858669307857
155,1,0.6181388641090552,0.3651812351971074,0.1523185122202192
155,2,0.3211237086408292,0.40010022549845736,0.8315842642140859
155,3,0.4660918279702468,0.32636809818450563,0.6589823850504783
155,4,0.29097303319022727,0.5863477701749402,0.8114056600666012
155,5,0.07142646699231042,0.6655234833026231,0.4985877323476473
155,6,0.5376791762893123,0.5948284544600523,0.03999389389508732
155,7,0.15512690643840352,0.7008424497479285,0.41878289239911015
155,8,0.1744823720152467,0.5456280429202994,0.6627790618205519
155,9,0.29155960118608865,0.8381603414537183,0.8682290169687148
155,10,0.4520021457007942,0.20283551557706286,0.46008878146890336
155,11,0.22863958301953818,0.7230729072914637,0.7273478099721478
155,12,0.2691251914367654,0.6858750369286265,0.16459951490927352
156,1,0.28572186796442395,0.48602085813419366,0.9624835552203667
156,2,0.03801173115256083,0.6400095623617466,0.6385718877194424
156,3,0.3995810142096765,0.2607603154299512,0.8978754918114111
156,4,0.21677046077206416,0.3031066263211122,0.5366706208147203
156,5,0.09875151132592809,0.9545515252361403,0.9291677293363921
156,6,0.8778008277908751,0.1945633138531259,0.9414100600299032
156,7,0.033962101587244976,0.4544903024662354,0.6641894712760296
156,8,0.6894407885815644,0.6514765016088802,0.6303395045300259
156,9,0.3777853858037646,0.8943474044060454,0.6607849520643853
156,10,0.010167650983519594,0.5666973990922781,0.936685845180399
156,11,0.5605256760328048,0.08717337244205733,0.37178463693428504
156,12,0.13571686100395822,0.2920850871606088,0.7772138886189456
157,1,0.4030372541539507,0.3277190611819307,0.4901647314450016
157,2,0.42262255793997094,0.17211969277667433,0.4622335184279021
157,3,0.9765836062039948,0.5280212783414509,0.08643170189387063
157,4,0.6476638901773776,0.14186050162135697,0.6009007083196405
157,5,0.30595723255431573,0.9090427667238923,0.03141590093974047
157,6,0.06712654179663896,0.2000969185403606,0.23076132843723346
157,7,0.4534432432486619,0.9770816954517304,0.3469710630715415
157,8,0.4470915552467474,0.3818115045996616,0.9875307162623354
157,9,0.5692027547852235,0.6535318579419341,0.8597426832381013
157,10,0.19139000903541212,0.1796078443360298,0.25636066448261613
157,11,0.7677529187616965,0.30922648534384295,0.018845569382512924
157,12,0.13076283891199544,0.7590186137821331,0.010108630671613309
158,1,0.32285360561971516,0.686666145959906,0.8024035305069055
158,2,0.5270202167727527,0.4608583944661803,0.4860083395575691
158,3,0.4295990412351624,0.2747327666937906,0.978554637911514
158,4,0.6019661418458699,0.37153353768485586,0.13717912464654505
158,5,0.07872253802454245,0.984276991471529,0.1214098587943209
158,6,0.47892924671266146,0.8309338887843997,0.7742301877881973
158,7,0.6355214058914526,0.1289208475208447,0.17422865222321984
158,8,0.32763593214540865,0.8726705567106948,0.21149251464342603
158,9,0.17034987786579192,0.8090590971343078,0.0025099595032161714
158,10,0.1979499825271641,0.7324113431397239,0.22861685174598317
158,11,0.09372169440634229,0.4669047824304796,0.3409799977492402
158,12,0.9429538614491335,0.5265911889970685,0.9607169329978561
159,1,0.8031258726663222,0.983365580831622,0.7958009714125124
159,2,0.8271529414505159,0.11203441756648154,0.97906918043923
159,3,0.2299053085675235,0.2589896885858594,0.38588914184248485
159,4,0.1302708559106074,0.0227909570258946,0.8312974557563906
159,5,0.5349106850529511,0.3613946891098117,0.5072369345726757
159,6,0.6958087178369059,0.5013973177082832,0.5932335140072271
159,7,0.5397014256829623,0.870785868538803,0.7518239591823032
159,8,0.6116368085290559,0.1805816128154385,0.7398934208739785
159,9,0.25607089875390493,0.21948671795592653,0.7736001256414495
159,10,0.5730107068209122,0.04494614495719326,0.44175572524879325
159,11,0.1656330236425797,0.9479993448791559,0.176868177110268
159,12,0.6047250467285498,0.06401666220978376,0.3698429841392259
160,1,0.8416406631246868,0.5878961065594486,0.5822765583764145
160,2,0.12205338655542336,0.028764227527786793,0.5923837585385314
160,3,0.32271721637534184,0.11586382002017696,0.4061009522164053
160,4,0.41293782216420954,0.8086755185451253,0.7246090822528354
160,5,0.6471373639912269,0.70572096786455,0.2669777092786324
160,6,0.16198104063226565,0.6081779402425287,0.2063913839933487
160,7,0.13574225754940905,0.9104101837356796,0.7943005964689045
160,8,0.02844828750342544,0.3682861464944665,0.3967331271507437
160,9,0.22772124393607865,0.6155264252992846,0.9884386616402276
160,10,0.9177868720665556,0.8004825853214773,0.5085891328032462
160,11,0.1395644291453061,0.33265808845252043,0.6938691112221409
160,12,0.17772837760456403,0.4635719131385021,0.32874274870100106
161,1,0.39528304215489607,0.0572814575296019,0.254082905299247
161,2,0.8915582894268184,0.24307541900634283,0.3286875244038097
161,3,0.6954742993646023,0.21278226053220375,0.19030735504452478
161,4,0.5798390511851667,0.36835344206071047,0.26715819097836524
161,5,0.6187026944350593,0.9311008978830237,0.4133167645342375
161,6,0.916383696139227,0.23240914669378324,0.511602096551702
161,7,0.4221910961796966,0.5526402637624788,0.9390440540326949
161,8,0.6032833131987355,0.10029979678314331,0.9304004275899753
161,9,0.23691163536808976,0.38695477517719606,0.8806815621773052
161,10,0.5368259154283209,0.715999451556345,0.35143739922199274
161,11,0.32122807919022833,0.162757035316244,0.31922537344334
161,12,0.7721047073274052,0.624117682269914,0.09241782663188489
162,1,0.1571053104891604,0.6106384019669958,0.5638702363347755
162,2,0.7897760239244633,0.9497899230560493,0.6468055785583401
162,3,0.500343304652645,0.1388085572776063,0.7972945505839232
162,4,0.3341218789880053,0.016212733515162028,0.2332472717165942
162,5,0.840932274987734,0.3454820713534267,0.4312013713538485
162,6,0.1455379797835381,0.029815656292848818,0.6461672218557429
162,7,0.19991171227857624,0.6814639579294367,0.7410640963699981
162,8,0.9019478963012039,0.5679210611700105,0.0021266712628100976
162,9,0.4316023441331976,0.26815394999703207,0.36234893650251904
162,10,0.7740880798304567,0.20873753103367332,0.3871692019776285
162,11,0.47506200298867735,0.9444693580959068,0.5760421672013624
162,12,0.6327210910438115,0.2964152158370333,0.34264158546571083
163,1,0.6215469697824174,0.3919072425084338,0.045825682192759704
163,2,0.630620605501838,0.7283220248480496,0.2649851723330104
163,3,0.43527322660679946,0.4167704259755809,0.22773410646950537
163,4,0.7678608896569684,0.16506204533610694,0.49438211880145183
163,5,0.1612065466303779,0.9134948024162538,0.684203737422487
163,6,0.13217991610937221,0.3659990224832945,0.09137504274843285
163,7,0.6286211789263816,0.6964980232913381,0.20795635259341816
163,8,0.19560209968398437,0.24869325946868825,0.2514144349756011
163,9,0.510188880510191,0.03402049620497471,0.5971404158857446
163,10,0.9957773884886476,0.3321977555644581,0.7975918715261909
163,11,0.17922016695295978,0.9880962336181985,0.8963013014677274
163,12,0.6400459533705144,0.7420312737341513,0.6174324682682166
164,1,0.39496061121453013,0.2607674578534188,0.7725843727114564
164,2,0.8625780517070724,0.8599288237913086,0.9149670496485173
164,3,0.028669055403864257,0.10496055860824882,0.6437558678163483
164,4,0.539242522664396,0.7288789135104833,0.9264179149315083
164,5,0.08614893609672834,0.9018151820914944,0.48132092179802466
164,6,0.5130928896469985,0.7251722582028114,0.48120797817648636
164,7,0.22199817639457103,0.8895874432994239,0.8278684072490083
164,8,0.9064787216307258,0.19796039007238656,0.5383717423955771
164,9,0.7828850427210716,0.10179408592203104,0.5627139885005422
164,10,0.13469222120252744,0.4374801808590344,0.9090119994437041
164,11,0.10057078919218897,0.48251121440846084,0.8224467192157537
164,12,0.7577756451640077,0.738625056995309,0.6099029504981138
165,1,0.44204634051975966,0.654925449088528,0.3746082384040272
165,2,0.15184022882169093,0.6797350543133744,0.7532822408383836
165,3,0.6227768847400924,0.365647849088605,0.6991468114864102
165,4,0.9552063653231936,0.029272538741853628,0.1484598494873079
165,5,0.15637391820325822,0.3080650592614389,0.05973263653772588
165,6,0.03562477555104144,0.8681741290686966,0.20318871415419443
165,7,0.8731041555737222,0.11396389916387864,0.4976044272709012
165,8,0.11965131179056747,0.44458207629974944,0.31779094778207184
165,9,0.23151785812216819,0.6444431283749391,0.248818756995036
165,10,0.07621409824194918,0.7658646693898348,0.6546501395765413
165,11,0.5936090131174818,0.9075304694885121,0.7467289228161593
165,12,0.6618299124885841,0.8153054315603608,0.46854109384963444
166,1,0.3696430754534369,0.5805606146884991,0.7434098789278405
166,2,0.8708265728991427,0.22672631617678904,0.22463375796698187
166,3,0.14946468068335808,0.8543429761692248,0.11648898444851852
166,4,0.90112855059738,0.9890797791378751,0.07832612972992756
166,5,0.604999565597294,0.301766703003669,0.650439891407439
166,6,0.42218275365821617,0.0971298733437817,0.05336239814922904
166,7,0.772838466575109,0.6242152420554339,0.09048222082534299
166,8,0.37709265782351986,0.5856804137763991,0.7263473120129348
166,9,0.6376337106799322,0.8669749613109609,0.8323394696615429
166,10,0.37161458278205955,0.9160178767840503,0.6802019894198934
166,11,0.1328499935549302,0.18562916323600986,0.939254813566539
166,12,0.011407766974464063,0.6511619369236854,0.4852655269422322
167,1,0.20860786423184788,0.7720151817081782,0.36732201897261674
167,2,0.5486449643662041,0.8026887818340624,0.8292159518070535
167,3,0.5633123652028903,0.2807802462918644,0.5939109979055816
167,4,0.08024490359629098,0.33720950708998837,0.22467784270670968
167,5,0.01841531072297147,0.6232447615297824,0.9433796096898219
167,6,0.23823715141818974,0.9088626869889533,0.8130768846245117
167,7,0.8120813812003729,0.18014309654324198,0.8301661066011858
167,8,0.6560207667615532,0.7356684066653387,0.7966216522454157
167,9,0.19868934431577467,0.24869285245077444,0.3734885609803096
167,10,0.8598015239680034,0.3686814086952134,0.04070379025620773
167,11,0.6130810742890718,0.6989197454461429,0.9065196982864041
167,12,0.06046606514535811,0.9948250574376445,0.276962345833839
168,1,0.5630436881931108,0.17904280757972565,0.14530555531433603
168,2,0.07830401012054093,0.1482079786714025,0.9048897867668197
168,3,0.4591494418613934,0.6356424630531814,0.8673821177212613
168,4,0.8047402073124853,0.2165107324390201,0.5543904189480879
168,5,0.5407671233912325,0.4949918402532099,0.6894993992319338
168,6,0.6600543757586901,0.04811634975071027,0.9106441349060616
168,7,0.4598211708750534,0.31333215992955077,0.14214567808268164
168,8,0.757095143101254,0.5245072318892935,0.5035520762481551
168,9,0.5247481924846181,0.8153498416648906,0.17333843610345032
168,10,0.22220887607044643,0.171981331334414,0.8060699302635376
168,11,0.7935598903392035,0.38895073735398544,0.19015723333953186
168,12,0.41583691637216164,0.723945141839674,0.26617001977064986
169,1,0.8734116504695663,0.863125948121139,0.11378469286586741
169,2,0.04644014747326973,0.11556670328153372,0.1867499108655579
169,3,0.331587518312441,0.16507047483922085,0.13684699855554533
169,4,0.5223398167997121,0.6130912688700609,0.3368434339626482
169,5,0.5960051722676937,0.02845124090697097,0.14862605659934264
169,6,0.7925763780092481,0.055194292812284315,0.28590110882418174
169,7,0.010225290157303779,0.34783578729244485,0.9091024286294588
169,8,0.26553611037981895,0.767719638091206,0.6016808239696185
169,9,0.04392371489295268,0.024185956378355664,0.4784404270588388
169,10,0.8809119782053936,0.925683902951646,0.03744677105998438
169,11,0.03526711826422504,0.6320760720100761,0.25471619537795037
169,12,0.7147093496570818,0.44628231478435204,0.2850033536887717
170,1,0.03615989591465793,0.15483052074564507,0.5376434688251802
170,2,0.2801272513518743,0.18905344831109272,0.6785901546601766
170,3,0.5206350233377672,0.9342709556036616,0.0522668379909676
170,4,0.5815931389664305,0.9173646947017992,0.701135139368158
170,5,0.9109835968437532,0.01571796418954143,0.3075008961586679
170,6,0.3823084052989018,0.5478021350744263,0.38157362499266434
170,7,0.9067933898291645,0.846338635445925,0.32188426168262313
170,8,0.6633624308276894,0.17484527106604847,0.7166309299581032
170,9,0.14482504281989445,0.14842684372847859,0.1867261094016217
170,10,0.30095546004331386,0.4711476539553144,0.7797643322186961
170,11,0.7879497978112237,0.7081082889295236,0.2599601676745406
170,12,0.4873523305279438,0.8909796724174855,0.1420805770327909
171,1,0.047941455993752456,0.05369485144859053,0.15626176209355452
171,2,0.8978399566311595,0.4071636297951929,0.1741035991987661
171,3,0.3098589376611233,0.3890442750855637,0.9426567664178005
171,4,0.24225256864569725,0.7790074349386127,0.4852136225159817
171,5,0.6894855074988139,0.033540424323194665,0.534137082993565
171,6,0.7899195368871164,0.7852389895957502,0.551543302530009
171,7,0.2369946305138088,0.9160859513639477,0.10792953996498021
171,8,0.5763367264685735,0.7413498706636368,0.5290310008129828
171,9,0.6776975667960362,0.9425386678516198,0.12825810213689784
171,10,0.9807625877636428,0.5862074995258926,0.21684638254202518
171,11,0.9716350175602495,0.15405010750083048,0.023021392509214797
171,12,0.9811474322694763,0.17269869447967093,0.9007858469077057
172,1,0.37100594191707426,0.06705460351648025,0.23692165189186826
172,2,0.18566074717302591,0.3666951189696721,0.8212235692145182
172,3,0.5323197902442296,0.9835031165322117,0.3303082885087694
172,4,0.997013590683448,0.8482246082007874,0.5104986835166073
172,5,0.4642690506148287,0.22508570613172002,0.2505772408216249
172,6,0.9710506755720347,0.7208783785564069,0.5645203610413206
172,7,0.9697167434475625,0.857421036558507,0.654815768583612
172,8,0.9823363622581084,0.8679683881651845,0.11567036103698464
172,9,0.39963128091577876,0.6679949350285479,0.6981177294937053
172,10,0.6858596323442924,0.06248483437880196,0.4982692208080447
172,11,0.43417889611208715,0.6160194192757017,0.7336169999322757
172,12,0.8532076529226476,0.6147628348654752,0.3051264221112106
173,1,0.8528247759357538,0.08919253393414531,0.3451110882501365
173,2,0.08053053871882863,0.9448008436628692,0.7278431957080915
173,3,0.8657513782071358,0.7992361922598682,0.02626781547646845
173,4,0.18488027099241283,0.2564498200094108,0.11635622703523969
173,5,0.7916396159248281,0.2501074446185173,0.2077713025965252
173,6,0.7733379941036586,0.9275289289068445,0.14193682118094855
173,7,0.29934932530151237,0.29281159628367215,0.18511842067338977
173,8,0.8336091655764614,0.289975040236678,0.5674930710470688
173,9,0.012081264426436521,0.16534014960043697,0.9207693278938778
173,10,0.20286616351177938,0.1121551996294096,0.2651695561436577
173,11,0.9170628261652409,0.9900944169088353,0.4152972088217859
173,12,0.8877909870238139,0.15726356319095094,0.4363566494398184
174,1,0.7968582356990684,0.7145327248700245,0.2842910635551126
174,2,0.4432416345261364,0.9374435303639722,0.2662450173995857
174,3,0.17613273811364424,0.4087747468614021,0.19508139096700228
174,4,0.1026006908663798,0.044738156977858795,0.934801742642898
174,5,0.677876590403933,0.7583811601713099,0.19356372009888778
174,6,0.3042780913187129,0.3442711477814127,0.8322284457798051
174,7,0.7403715457201991,0.9811960595597146,0.15105815123790292
174,8,0.9418183615478734,0.4640584625888323,0.7606700802755958
174,9,0.47656564685968283,0.7003369496873058,0.032218028639687646
174,10,0.20656878600948714,0.8615570494217842,0.878605884047885
174,11,0.8274857180098716,0.7913619880013639,0.3460175548969594
174,12,0.8394254073317275,0.8059720483654274,0.9993079289306688
175,1,0.524529624916692,0.814008501425763,0.42332804811570074
175,2,0.9615749071723743,0.3830500113477798,0.46660318965956027
175,3,0.9246078210349419,0.7733606089251943,0.39586566086551817
175,4,0.30263740873048606,0.8718513160365641,0.25183658181408836
175,5,0.7767989533356574,0.8982777655640661,0.06469690674550474
175,6,0.18645736604621277,0.05418002832892845,0.13035465994669213
175,7,0.8645374234382716,0.43233437391871066,0.14565088582085306
175,8,0.5669759948620308,0.21900033836393926,0.6083018927400347
175,9,0.44048487861486324,0.017025941157876992,0.8609143730020572
175,10,0.6967125500619931,0.5559605005096091,0.0325015393036353
175,11,0.22113941284317476,0.6736809109942271,0.7043396103423628
175,12,0.15480936968132036,0.8868454211149672,0.7594114554218306
176,1,0.7639514348171408,0.3201843060194399,0.7040760911590987
176,2,0.6259673320323794,0.4659590376642405,0.8840197605608627
176,3,0.06640541188494788,0.0003184031232291834,0.1304268893832436
176,4,0.05982082901465229,0.6785750787182775,0.5756716031695455
176,5,0.45868048298390596,0.3447128111369322,0.5396584166731844
176,6,0.4386016061480524,0.48495554359312154,0.7816287803631368
176,7,0.768815356489894,0.6383153313508231,0.45453320439741024
176,8,0.09338343029527164,0.03582604318748895,0.7418344993204731
176,9,0.9723369217720791,0.63760624567217,0.9782737521034297
176,10,0.7173072687088161,0.25822811852868033,0.9265840346206619
176,11,0.6478552203494378,0.8742611382920658,0.8480054845344065
176,12,0.5790659721175149,0.6659387165981644,0.721497512137656
177,1,0.10136929369283625,0.41752199099640647,0.22178765644918672
177,2,0.8173441496879902,0.3438817541361509,0.17777720520596899
177,3,0.20669614759493718,0.39769080948553215,0.8590336093596451
177,4,0.7140617512450088,0.6228189053937534,0.40134212289148896
177,5,0.1180603468794769,0.6009524110914533,0.3596057022979791
177,6,0.3915895293138461,0.1182794204543127,0.8591903952667413
177,7,0.09593433416949565,0.25605752668162185,0.37366855942291066
177,8,0.13719538402072887,0.38890352233874237,0.31317610364373843
177,9,0.2665369872346677,0.19392000942338794,0.5317312525385643
177,10,0.9724208976704373,0.44392094544522376,0.2083683846538394
177,11,0.36444070527944145,0.49220390919117263,0.4026365646534502
177,12,0.3751178708610731,0.34235960301901197,0.22827263326200442
178,1,0.014546072280481083,0.6207267470994775,0.29542555983217833
178,2,0.9075464027587616,0.201974634924523,0.47991643128023836
178,3,0.17443154934949037,0.33773229046821274,0.43078529744547284
178,4,0.599086426711238,0.00022203328815152356,0.35302499212903565
178,5,0.8603722517603991,0.840541438543826,0.4350995614015806
178,6,0.08257908286937149,0.8979692422130884,0.09769988123372093
178,7,0.41589071686115336,0.4212612721042307,0.822817305817098
178,8,0.7016203333599734,0.9642048726533299,0.28343603579124277
178,9,0.6830738465663694,0.5410945068220836,0.6009228696797669
178,10,0.8969445113227628,0.13419143146790188,0.6434327200170598
178,11,0.860953741719378,0.3777799435749139,0.5425453585388671
178,12,0.8262710010002114,0.7131343456000143,0.3208068275841168
179,1,0.0025578907060125502,0.2171300819472242,0.7540560723243006
179,2,0.9406109556038451,0.31318411412529745,0.7186726333172436
179,3,0.7245665030192026,0.6060654188052399,0.21525682155644177
179,4,0.21153743016675547,0.5580194340838032,0.425734915158018
179,5,0.6502420552138567,0.5503371672586082,0.7912265014505425
179,6,0.732367886054952,0.1294455854817745,0.007921886033196377
179,7,0.7210923681892282,0.9025896150690046,0.6650264514343767
179,8,0.5643279576357559,0.60873736087682,0.8255203088199778
179,9,0.36202008103775773,0.3627079763725418,0.2743999064101489
179,10,0.5012909281029316,0.8144887492245205,0.4817275020906747
179,11,0.9286611100695221,0.2857148082864598,0.9718985432965014
179,12,0.6465537845250356,0.9448362185176187,0.06218798751686725
180,1,0.4372488903709745,0.9165278177115365,0.616187431134431
180,2,0.9462549292313723,0.736329452255951,0.5970047493794363
180,3,0.4640542305462205,0.948043642963944,0.2847392679524693
180,4,0.651072757048882,0.22110181997136458,0.03536514237586868
180,5,0.7060971123404756,0.31967730302298486,0.8370034769551846
180,6,0.6391381156415086,0.08558541313536018,0.9788223408731205
180,7,0.2644616273857898,0.389295603115381,0.49025665402257257
180,8,0.6915682994108141,0.4004098037912204,0.7122693242546347
180,9,0.3703051514808897,0.5182630374413469,0.2944315023549803
180,10,0.5060025010761524,0.8689616508225659,0.4352597685186309
180,11,0.030335859917828455,0.21430263954579798,0.7054070176579276
180,12,0.5092792949672441,0.14127408137448222,0.9463690752911775
181,1,0.48857651452182294,0.6693957306552778,0.3626669693833286
181,2,0.1402332585682813,0.3181760430505041,0.7595863882825523
181,3,0.7116145772402265,0.32154321555626086,0.8742297737602385
181,4,0.026505530615165307,0.1756099929917051,0.6893908624981631
181,5,0.638333947523382,0.0427911301902366,0.40184840117836657
181,6,0.19722234619933457,0.12307377751299077,0.7613769733773043
181,7,0.8224690323655632,0.30539148156013246,0.5572933353195084
181,8,0.30457948220769593,0.08812103703282134,0.8413355898982492
181,9,0.5594722990610664,0.9512052320813398,0.6513496154392684
181,10,0.03818546173288581,0.4802072697130978,0.08465895216403585
181,11,0.6272449896761992,0.9192658970911171,0.8820257037764972
181,12,0.3452678850437684,0.05632604579813506,0.9934872132668154
182,1,0.08987950064155356,0.5795926875913112,0.8227310457926339
182,2,0.2055902130468299,0.7846273275378571,0.5465260342062905
182,3,0.35939790909100466,0.4033570884577714,0.32954012604460164
182,4,0.4659422412129677,0.495903461626067,0.16620670320423875
182,5,0.007182771354725967,0.43209392167444877,0.17697550405000664
182,6,0.45257962625945597,0.43560321510440997,0.7055087522642847
182,7,0.6047200074556608,0.5164021861651688,0.1373678393407717
182,8,0.873604662222262,0.7487961322670579,0.9515291507311912
182,9,0.9265295301946049,0.9388758072584201,0.8454962440869919
182,10,0.3295790255937343,0.12221882458671454,0.983410391905994
182,11,0.02724753112787259,0.6852337003175037,0.38450315998770057
182,12,0.6216148117939201,0.27414739040794583,0.4243828890960902
183,1,0.29986979199151587,0.5536900088717805,0.7696109540106782
183,2,0.018518016005575833,0.50096821720835,0.8898602947694011
183,3,0.04025040229819992,0.18803848862343833,0.3642994889260136
183,4,0.8220531229994582,0.0619804589188951,0.020225181257977468
183,5,0.8668433310889139,0.4854576327201566,0.6314489762276011
183,6,0.17674115780937066,0.8269023493180377,0.5880103088676683
183,7,0.21092941016448327,0.23981335384817593,0.48196145234667975
183,8,0.019759830667653064,0.9553299863248124,0.3444056930720766
183,9,0.08386081385254793,0.9851752535489257,0.805563365238609
183,10,0.8338749410865127,0.15061738783310263,0.48918485466805406
183,11,0.4213846612861874,0.6222168806122383,0.21202053925379372
183,12,0.20369280251994798,0.2230536852215741,0.47155454210100156
184,1,0.32625685915123853,0.43774017709965884,0.5143656430957905
184,2,0.8589953111109367,0.3012368302245513,0.3852019432967328
184,3,0.12749096949321478,0.06524071972478515,0.2961191317698078
184,4,0.4973511057554186,0.8397604190165666,0.11284210514700431
184,5,0.9485739035011683,0.3392511109141844,0.20436124675590098
184,6,0.45721522443872553,0.17511895098252508,0.544650216576242
184,7,0.4077399271856682,0.9246562577378626,0.12029283711106262
184,8,0.7355042555015516,0.8992948768387756,0.6782173802153746
184,9,0.9314224150759386,0.1241393133033816,0.3268098338023257
184,10,0.17681664165561778,0.6620924735005931,0.8643947010846154
184,11,0.6380567058203066,0.819620934799796,0.4532538881215952
184,12,0.7675505865398066,0.5579896736800285,0.974137456945792
185,1,0.0974586768437193,0.6787353390895698,0.0530672619901001
185,2,0.09286851444341651,0.455199089141142,0.767901445612196
185,3,0.6939114497235457,0.593979343712817,0.1755844026394258
185,4,0.31993945609710994,0.7110946695988446,0.9863990066892611
185,5,0.7670745892806037,0.6765706378585897,0.36319971635738973
185,6,0.31176979602014837,0.9701500947645857,0.41624384301368905
185,7,0.5765373466918818,0.020776418313095662,0.43217948123592764
185,8,0.631021523561695,0.4299263709946977,0.48120357175529366
185,9,0.06219750156051209,0.8802238132052062,0.5074651110981842
185,10,0.5167702037921793,0.5260664109535231,0.8673185316067344
185,11,0.7762555091061453,0.8752474573019144,0.5080281232556829
185,12,0.07982139163362943,0.6811475354211415,0.14972120752166881
186,1,0.48428254588843994,0.33553690440185546,0.4128003235248603
186,2,0.07077415168334947,0.9856459565973925,0.27473044166867155
186,3,0.1397204772096885,0.09378330773042072,0.20879939120973642
186,4,0.6188989235906212,0.10427474330414696,0.7406562767908655
186,5,0.9527538520072778,0.12878052691571582,0.35457676193719345
186,6,0.36164272343634385,0.9170027117020455,0.6832913118011453
186,7,0.9322287255788344,0.269110461932693,0.3014156806377159
186,8,0.746752979660423,0.8135332927521284,0.2695624212985312
186,9,0.7732768662061642,0.0658451254883949,0.7678143122197668
186,10,0.9931867432903998,0.8088492762314271,0.020228944182603764
186,11,0.6828813572415334,0.42679329884440453,0.2742850983515959
186,12,0.6567077206451964,0.9228068187979609,0.1844810587844173
187,1,0.465315596120868,0.9752153451650396,0.09624550313131326
187,2,0.18278231604644313,0.6572788880437777,0.19619197964935473
187,3,0.050605474031354646,0.9635402407149751,0.08490928066574392
187,4,0.9388102761482443,0.5395538130859205,0.5710459903452801
187,5,0.7748808081905437,0.7661380577216941,0.703134588375153
187,6,0.8168836720348984,0.16995052957587797,0.43626409336072935
187,7,0.7318708818685878,0.19461763196119033,0.5664628851588123
187,8,0.13093282431804873,0.7119553496672877,0.29715987847568287
187,9,0.05460392377513479,0.28846416064002095,0.5705023332986082
187,10,0.08414602511451055,0.9059244425260341,0.05828840891081415
187,11,0.7385033107418704,0.7779314722174138,0.0556144792394948
187,12,0.3846049075142305,0.13703370059928385,0.5300580987853081
188,1,0.47819411413150964,0.6908034271188384,0.13179713434733742
188,2,0.9285892616613493,0.2913466685561822,0.017033172871780633
188,3,0.6777083492373237,0.41268957898424463,0.7726691506414777
188,4,0.45635597850022064,0.6552166989922139,0.8156248707993959
188,5,0.9371220286829811,0.4700164169795403,0.39643624033333286
188,6,0.8856872130992591,0.8863661077643455,0.7864757200880823
188,7,0.5130411238997808,0.6038913408501383,0.3296664469648178
188,8,0.8033419856800894,0.5707111700229865,0.8384061894672455
188,9,0.22350740772509445,0.960409701154925,0.6248482076708416
188,10,0.7280303487197713,0.10575194647090098,0.591938492645501
188,11,0.1809179386216652,0.3514557082357909,0.5168706886134453
188,12,0.7322173163160705,0.726022343698702,0.15262088277947644
189,1,0.331495833490864,0.169752272580837,0.35779110045230617
189,2,0.6961053427809343,0.014605217866141159,0.9063499710092368
189,3,0.6167398767015034,0.024465831918882904,0.36681724699095586
189,4,0.31241388482749843,0.573454409559138,0.5307020610256123
189,5,0.5067808736071819,0.6748920047044706,0.7715734198195827
189,6,0.8813180688311555,0.45744590530825274,0.8185707464039812
189,7,0.035854287244190514,0.22154023275186274,0.04568290413360291
189,8,0.7400823662864489,0.5188462585080206,0.40381939250463444
189,9,0.8629022715667195,0.7093985056545478,0.19632086075626662
189,10,0.054843317883788885,0.4589208960293018,0.7817236139049908
189,11,0.2902710023881276,0.1925526340650783,0.17194767552979962
