Model,Encoded Chromosome
94,"[8, 2, 2, 0, 3, 0, 0, 0, 4, 16, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 4, 4, 0, 0, 4, 301, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 6, 46, 3, 0, 0, 22, 0, 0]"
95,"[0, 30, 0, 0, 6, 53, 7, 0, 4, 109, 0, 0, 0, 14, 0, 0, 6, 29, 1, 0, 8, 3, 1, 0, 6, 28, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0]"
96,"[5, 0, 0, 0, 0, 26, 0, 0, 8, 1, 2, 0, 0, 27, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 6, 39, 1, 0, 2, 0, 0, 0, 6, 26, 3, 0, 1, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0]"
97,"[8, 3, 1, 0, 1, 0, 0, 0, 0, 30, 1, 0, 2, 1, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
98,"[6, 52, 7, 0, 6, 35, 1, 0, 8, 2, 2, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 6, 44, 4, 0, 1, 0, 0, 0]"
99,"[7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 0, 5, 0, 0, 4, 195, 0, 0, 4, 466, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 4, 42, 0, 0]"
100,"[6, 35, 6, 0, 4, 359, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 0, 16, 0, 0, 2, 0, 0, 0, 4, 456, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 8, 2, 1, 0, 2, 1, 0, 0, 3, 0, 0, 0]"
101,"[8, 3, 1, 0, 8, 3, 1, 0, 6, 26, 6, 0, 5, 0, 0, 0, 8, 2, 2, 0, 6, 59, 1, 0, 3, 0, 0, 0, 2, 1, 0, 0, 8, 2, 2, 0, 0, 23, 1, 0, 5, 0, 0, 0, 2, 1, 0, 0]"
102,"[0, 23, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 6, 36, 3, 0, 0, 21, 1, 0, 2, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 6, 29, 3, 0, 2, 1, 0, 0, 2, 0, 0, 0]"
103,"[6, 14, 7, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 324, 0, 0, 2, 0, 0, 0, 8, 3, 2, 0, 2, 1, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 30, 0, 0]"
104,"[0, 11, 0, 0, 6, 53, 3, 0, 2, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0, 2, 1, 0, 0, 0, 19, 0, 0, 5, 0, 0, 0, 0, 24, 0, 0]"
105,"[0, 10, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 27, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 27, 1, 0, 4, 44, 0, 0, 3, 0, 0, 0, 4, 420, 0, 0]"
106,"[8, 2, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 6, 47, 1, 0, 5, 0, 0, 0, 0, 6, 1, 0, 3, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0]"
107,"[5, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 8, 3, 2, 0, 1, 0, 0, 0, 0, 16, 1, 0, 1, 0, 0, 0, 6, 63, 7, 0, 2, 0, 0, 0]"
108,"[6, 17, 6, 0, 5, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 4, 221, 0, 0, 2, 1, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 7, 1, 0]"
109,"[7, 0, 0, 0, 3, 0, 0, 0, 6, 53, 7, 0, 8, 2, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 257, 0, 0, 5, 0, 0, 0, 4, 200, 0, 0, 5, 0, 0, 0, 0, 13, 0, 0]"
110,"[6, 19, 5, 0, 5, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0, 2, 0, 0, 0, 8, 2, 2, 0, 8, 1, 2, 0]"
111,"[5, 0, 0, 0, 3, 0, 0, 0, 4, 346, 0, 0, 0, 26, 1, 0, 2, 1, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 6, 14, 5, 0, 5, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0]"
112,"[5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 26, 1, 0, 6, 49, 2, 0, 4, 251, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 14, 1, 0, 5, 0, 0, 0, 6, 5, 7, 0]"
113,"[8, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 6, 41, 3, 0, 5, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
114,"[0, 8, 0, 0, 4, 299, 0, 0, 5, 0, 0, 0, 0, 13, 1, 0, 4, 48, 0, 0, 2, 0, 0, 0, 6, 33, 2, 0, 2, 1, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 6, 10, 7, 0]"
115,"[5, 0, 0, 0, 7, 0, 0, 0, 6, 40, 6, 0, 4, 256, 0, 0, 7, 0, 0, 0, 4, 128, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 12, 0, 0, 6, 51, 5, 0, 7, 0, 0, 0, 6, 63, 1, 0]"
116,"[7, 0, 0, 0, 0, 4, 1, 0, 2, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 6, 35, 6, 0, 6, 23, 6, 0, 2, 1, 0, 0, 2, 1, 0, 0, 6, 36, 5, 0, 2, 0, 0, 0, 2, 1, 0, 0]"
117,"[2, 1, 0, 0, 5, 0, 0, 0, 4, 175, 0, 0, 7, 0, 0, 0, 0, 31, 1, 0, 0, 13, 1, 0, 5, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 6, 48, 3, 0, 3, 0, 0, 0, 8, 1, 2, 0]"
118,"[0, 21, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 4, 367, 0, 0, 4, 333, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 102, 0, 0, 8, 3, 2, 0, 4, 32, 0, 0, 0, 16, 0, 0]"
119,"[2, 1, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0, 6, 31, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 138, 0, 0, 1, 0, 0, 0, 0, 29, 0, 0, 6, 50, 7, 0, 8, 2, 1, 0, 6, 51, 6, 0]"
120,"[3, 0, 0, 0, 0, 17, 1, 0, 3, 0, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 307, 0, 0, 6, 18, 3, 0, 8, 2, 2, 0, 7, 0, 0, 0, 2, 1, 0, 0, 4, 123, 0, 0]"
121,"[7, 0, 0, 0, 1, 0, 0, 0, 8, 1, 2, 0, 8, 2, 2, 0, 4, 56, 0, 0, 4, 467, 0, 0, 7, 0, 0, 0, 6, 35, 2, 0, 3, 0, 0, 0, 4, 404, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0]"
122,"[5, 0, 0, 0, 1, 0, 0, 0, 0, 17, 1, 0, 1, 0, 0, 0, 4, 145, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 4, 291, 0, 0, 0, 7, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0]"
123,"[2, 1, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 0, 11, 1, 0, 2, 1, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 20, 0, 0]"
124,"[1, 0, 0, 0, 4, 384, 0, 0, 1, 0, 0, 0, 6, 36, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 4, 463, 0, 0, 1, 0, 0, 0, 4, 250, 0, 0, 3, 0, 0, 0]"
125,"[0, 9, 0, 0, 1, 0, 0, 0, 4, 123, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 7, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 5, 6, 0, 4, 496, 0, 0, 6, 11, 3, 0]"
126,"[1, 0, 0, 0, 8, 2, 1, 0, 4, 256, 0, 0, 4, 347, 0, 0, 8, 1, 2, 0, 8, 1, 2, 0, 3, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 3, 1, 0]"
127,"[4, 320, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 4, 372, 0, 0, 6, 12, 4, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 320, 0, 0, 8, 1, 2, 0, 0, 23, 0, 0, 1, 0, 0, 0]"
128,"[2, 1, 0, 0, 3, 0, 0, 0, 4, 87, 0, 0, 2, 0, 0, 0, 6, 23, 5, 0, 2, 1, 0, 0, 3, 0, 0, 0, 0, 18, 0, 0, 6, 11, 7, 0, 5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
129,"[2, 1, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 4, 71, 0, 0, 2, 1, 0, 0, 0, 22, 1, 0, 4, 314, 0, 0, 6, 17, 1, 0, 7, 0, 0, 0, 6, 20, 5, 0, 6, 42, 7, 0, 7, 0, 0, 0]"
130,"[5, 0, 0, 0, 5, 0, 0, 0, 0, 10, 0, 0, 1, 0, 0, 0, 6, 52, 1, 0, 2, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 6, 31, 5, 0, 3, 0, 0, 0, 2, 1, 0, 0, 6, 18, 7, 0]"
131,"[5, 0, 0, 0, 1, 0, 0, 0, 4, 421, 0, 0, 1, 0, 0, 0, 6, 48, 3, 0, 2, 1, 0, 0, 1, 0, 0, 0, 6, 12, 2, 0, 7, 0, 0, 0, 0, 31, 0, 0, 2, 0, 0, 0, 4, 286, 0, 0]"
132,"[6, 32, 4, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 144, 0, 0, 8, 1, 1, 0, 2, 1, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 6, 27, 6, 0, 3, 0, 0, 0]"
133,"[1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 262, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 29, 0, 0, 6, 13, 6, 0, 1, 0, 0, 0, 5, 0, 0, 0]"
134,"[2, 1, 0, 0, 4, 22, 0, 0, 6, 47, 5, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 320, 0, 0, 6, 20, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 2, 0, 0, 0]"
135,"[7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 51, 4, 0, 7, 0, 0, 0, 0, 31, 0, 0, 6, 38, 5, 0, 5, 0, 0, 0, 8, 1, 1, 0, 8, 3, 1, 0, 6, 46, 6, 0, 1, 0, 0, 0]"
136,"[8, 2, 2, 0, 5, 0, 0, 0, 1, 0, 0, 0, 4, 50, 0, 0, 6, 60, 2, 0, 4, 483, 0, 0, 8, 2, 2, 0, 2, 1, 0, 0, 7, 0, 0, 0, 4, 189, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0]"
137,"[5, 0, 0, 0, 0, 17, 1, 0, 5, 0, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 6, 55, 4, 0, 2, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 0, 28, 1, 0, 1, 0, 0, 0]"
138,"[0, 7, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 503, 0, 0, 1, 0, 0, 0, 6, 20, 7, 0, 7, 0, 0, 0]"
139,"[1, 0, 0, 0, 0, 14, 0, 0, 6, 8, 5, 0, 3, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 6, 6, 2, 0, 8, 3, 2, 0, 4, 122, 0, 0, 0, 11, 1, 0]"
140,"[3, 0, 0, 0, 6, 13, 3, 0, 6, 60, 5, 0, 1, 0, 0, 0, 4, 288, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 18, 7, 0, 2, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0]"
141,"[0, 14, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 6, 10, 2, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 183, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 4, 293, 0, 0, 5, 0, 0, 0]"
142,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 27, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 8, 1, 2, 0, 0, 4, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 3, 0, 0, 0, 6, 9, 1, 0, 1, 0, 0, 0]"
143,"[4, 133, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 135, 0, 0, 0, 6, 0, 0, 4, 221, 0, 0, 7, 0, 0, 0, 4, 264, 0, 0, 1, 0, 0, 0, 0, 16, 0, 0, 6, 9, 2, 0]"
144,"[7, 0, 0, 0, 2, 1, 0, 0, 6, 45, 2, 0, 0, 12, 1, 0, 8, 2, 2, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 332, 0, 0, 2, 1, 0, 0, 0, 24, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0]"
145,"[4, 18, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0, 4, 330, 0, 0, 6, 37, 6, 0, 8, 2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 160, 0, 0]"
146,"[4, 217, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 4, 383, 0, 0, 1, 0, 0, 0, 6, 56, 3, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0, 6, 42, 4, 0]"
147,"[4, 209, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 4, 190, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 6, 56, 5, 0, 8, 2, 1, 0]"
148,"[5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 6, 33, 4, 0, 1, 0, 0, 0, 6, 30, 4, 0, 8, 1, 2, 0, 0, 10, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0]"
149,"[8, 2, 2, 0, 5, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 0, 15, 1, 0, 2, 1, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0]"
150,"[1, 0, 0, 0, 8, 2, 1, 0, 5, 0, 0, 0, 0, 31, 1, 0, 2, 1, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 6, 61, 7, 0, 2, 1, 0, 0, 2, 1, 0, 0, 0, 14, 1, 0, 8, 3, 1, 0]"
151,"[8, 1, 2, 0, 8, 2, 1, 0, 0, 4, 1, 0, 6, 40, 6, 0, 0, 30, 0, 0, 1, 0, 0, 0, 0, 29, 0, 0, 0, 5, 0, 0, 4, 209, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
152,"[7, 0, 0, 0, 8, 3, 2, 0, 6, 6, 4, 0, 5, 0, 0, 0, 4, 142, 0, 0, 0, 25, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0]"
153,"[8, 2, 2, 0, 6, 6, 3, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 3, 0, 0, 0, 1, 0, 0, 0, 6, 44, 4, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 14, 1, 0, 7, 0, 0, 0]"
154,"[4, 342, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 4, 474, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 466, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
155,"[4, 238, 0, 0, 8, 3, 1, 0, 2, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 0, 21, 0, 0, 0, 26, 0, 0, 4, 280, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 0, 20, 1, 0]"
156,"[8, 1, 2, 0, 5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 8, 0, 0, 4, 470, 0, 0, 1, 0, 0, 0, 0, 22, 1, 0, 6, 56, 2, 0, 7, 0, 0, 0, 0, 31, 1, 0, 0, 11, 1, 0]"
157,"[2, 1, 0, 0, 6, 20, 3, 0, 5, 0, 0, 0, 4, 501, 0, 0, 3, 0, 0, 0, 6, 48, 3, 0, 0, 22, 1, 0, 5, 0, 0, 0, 8, 3, 2, 0, 1, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0]"
158,"[1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 81, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 6, 25, 5, 0, 1, 0, 0, 0, 0, 28, 0, 0, 4, 386, 0, 0]"
159,"[3, 0, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 0, 6, 1, 0, 6, 6, 7, 0, 7, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 6, 51, 4, 0]"
160,"[5, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 6, 30, 5, 0, 5, 0, 0, 0, 6, 56, 7, 0, 6, 6, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 6, 50, 4, 0]"
161,"[3, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 6, 29, 6, 0, 3, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 406, 0, 0, 8, 3, 2, 0]"
162,"[4, 250, 0, 0, 1, 0, 0, 0, 6, 60, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 28, 1, 0, 7, 0, 0, 0, 0, 25, 0, 0, 5, 0, 0, 0, 6, 34, 1, 0, 3, 0, 0, 0, 2, 0, 0, 0]"
163,"[8, 2, 1, 0, 0, 9, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 20, 1, 0, 5, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 6, 16, 2, 0]"
164,"[6, 7, 4, 0, 4, 438, 0, 0, 8, 1, 1, 0, 4, 335, 0, 0, 7, 0, 0, 0, 4, 66, 0, 0, 0, 15, 0, 0, 6, 46, 2, 0, 3, 0, 0, 0, 0, 24, 1, 0, 6, 27, 2, 0, 2, 1, 0, 0]"
165,"[5, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 6, 36, 3, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 21, 1, 0, 8, 2, 2, 0, 7, 0, 0, 0]"
166,"[8, 3, 1, 0, 3, 0, 0, 0, 6, 40, 6, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 19, 0, 0, 0, 13, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 6, 6, 7, 0]"
167,"[8, 3, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 311, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 6, 53, 6, 0, 7, 0, 0, 0, 0, 19, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 6, 21, 7, 0]"
168,"[2, 1, 0, 0, 7, 0, 0, 0, 4, 502, 0, 0, 5, 0, 0, 0, 6, 4, 1, 0, 5, 0, 0, 0, 6, 19, 7, 0, 0, 7, 0, 0, 4, 128, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 4, 80, 0, 0]"
169,"[6, 55, 1, 0, 2, 1, 0, 0, 0, 10, 0, 0, 8, 1, 1, 0, 6, 61, 7, 0, 8, 3, 2, 0, 6, 27, 3, 0, 8, 3, 2, 0, 0, 28, 1, 0, 2, 0, 0, 0, 0, 22, 0, 0, 0, 21, 1, 0]"
170,"[6, 53, 7, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 4, 150, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 4, 357, 0, 0, 6, 49, 3, 0, 4, 463, 0, 0, 2, 1, 0, 0]"
171,"[4, 359, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 6, 28, 4, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 24, 1, 0, 3, 0, 0, 0, 8, 1, 1, 0, 8, 3, 2, 0]"
172,"[8, 2, 1, 0, 6, 52, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0, 2, 0, 0, 0, 6, 39, 6, 0, 4, 61, 0, 0, 3, 0, 0, 0, 4, 360, 0, 0, 0, 7, 0, 0, 3, 0, 0, 0]"
173,"[8, 1, 2, 0, 6, 46, 2, 0, 8, 1, 1, 0, 2, 1, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 0, 7, 0, 0, 0, 27, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0]"
174,"[1, 0, 0, 0, 8, 3, 1, 0, 8, 3, 2, 0, 0, 11, 1, 0, 8, 1, 1, 0, 5, 0, 0, 0, 4, 298, 0, 0, 5, 0, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0]"
175,"[7, 0, 0, 0, 5, 0, 0, 0, 0, 31, 0, 0, 0, 14, 0, 0, 0, 19, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 6, 15, 6, 0, 7, 0, 0, 0, 2, 1, 0, 0, 6, 62, 1, 0]"
176,"[7, 0, 0, 0, 6, 56, 2, 0, 7, 0, 0, 0, 8, 2, 1, 0, 2, 0, 0, 0, 6, 25, 4, 0, 4, 39, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0, 6, 48, 1, 0, 6, 48, 3, 0, 5, 0, 0, 0]"
177,"[1, 0, 0, 0, 6, 47, 2, 0, 7, 0, 0, 0, 4, 458, 0, 0, 0, 4, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0, 5, 0, 0, 0]"
178,"[2, 0, 0, 0, 7, 0, 0, 0, 4, 223, 0, 0, 6, 55, 3, 0, 0, 23, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 0, 22, 0, 0, 0, 9, 0, 0]"
179,"[7, 0, 0, 0, 2, 1, 0, 0, 0, 6, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 20, 0, 0, 0, 13, 1, 0, 8, 3, 2, 0, 7, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0]"
180,"[1, 0, 0, 0, 0, 6, 1, 0, 7, 0, 0, 0, 2, 1, 0, 0, 0, 17, 0, 0, 3, 0, 0, 0, 6, 43, 3, 0, 0, 19, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0]"
181,"[8, 1, 1, 0, 7, 0, 0, 0, 6, 40, 3, 0, 4, 81, 0, 0, 3, 0, 0, 0, 0, 6, 1, 0, 3, 0, 0, 0, 6, 46, 4, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 8, 3, 1, 0]"
182,"[2, 1, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 19, 0, 0, 6, 22, 6, 0, 3, 0, 0, 0, 1, 0, 0, 0, 6, 44, 7, 0, 0, 24, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 6, 31, 3, 0]"
183,"[7, 0, 0, 0, 3, 0, 0, 0, 0, 19, 0, 0, 0, 21, 0, 0, 7, 0, 0, 0, 0, 21, 1, 0, 0, 26, 1, 0, 8, 1, 2, 0, 1, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
184,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 11, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 30, 0, 0, 0, 25, 0, 0, 8, 3, 1, 0, 0, 21, 1, 0]"
185,"[8, 1, 1, 0, 4, 269, 0, 0, 4, 41, 0, 0, 8, 1, 1, 0, 2, 1, 0, 0, 6, 58, 2, 0, 5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0]"
186,"[1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 17, 1, 0, 7, 0, 0, 0, 0, 27, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 4, 236, 0, 0, 6, 36, 6, 0, 7, 0, 0, 0, 0, 19, 0, 0]"
