Model,Encoded Chromosome
94,"[2, 0, 0, 0, 0, 24, 0, 0, 4, 9, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
95,"[0, 6, 0, 0, 0, 13, 1, 0, 2, 1, 0, 0, 8, 1, 2, 0, 4, 351, 0, 0, 1, 4, 0, 0, 4, 92, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]"
96,"[1, 4, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 185, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 368, 0, 0, 4, 320, 0, 0, 4, 317, 0, 0, 7, 0, 0, 0]"
97,"[6, 44, 4, 0, 0, 19, 1, 0, 3, 0, 0, 0, 4, 344, 0, 0, 4, 393, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]"
98,"[6, 21, 1, 0, 8, 1, 1, 0, 0, 7, 1, 0, 8, 3, 2, 0, 7, 0, 0, 0, 8, 1, 2, 0, 1, 4, 0, 0, 5, 0, 0, 0, 4, 324, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
99,"[4, 83, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 23, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
100,"[1, 4, 0, 0, 1, 4, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 339, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
101,"[0, 5, 0, 0, 1, 5, 0, 0, 7, 0, 0, 0, 6, 6, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 4, 320, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
102,"[7, 0, 0, 0, 1, 4, 0, 0, 2, 0, 0, 0, 6, 16, 4, 0, 0, 10, 1, 0, 1, 10, 0, 0, 0, 26, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 238, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
103,"[7, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 4, 1, 0, 8, 3, 1, 0, 8, 1, 1, 0, 2, 0, 0, 0, 0, 12, 1, 0, 1, 12, 0, 0, 1, 4, 0, 0, 8, 3, 1, 0]"
104,"[8, 0, 1, 0, 7, 0, 0, 0, 0, 19, 0, 0, 4, 74, 0, 0, 7, 0, 0, 0, 4, 200, 0, 0, 7, 0, 0, 0, 4, 351, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 4, 101, 0, 0]"
105,"[2, 0, 0, 0, 4, 444, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
106,"[2, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 115, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
107,"[5, 0, 0, 0, 4, 473, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 435, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
108,"[4, 463, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
109,"[7, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 6, 54, 2, 0, 1, 54, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
110,"[6, 20, 4, 0, 2, 1, 0, 0, 7, 0, 0, 0, 0, 8, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 8, 3, 1, 0, 1, 4, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 4, 157, 0, 0]"
111,"[8, 0, 1, 0, 0, 22, 1, 0, 8, 2, 1, 0, 3, 0, 0, 0, 1, 4, 0, 0, 4, 197, 0, 0, 4, 257, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
112,"[7, 0, 0, 0, 2, 0, 0, 0, 6, 40, 4, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 12, 1, 0, 4, 318, 0, 0, 4, 377, 0, 0, 1, 4, 0, 0, 4, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
113,"[8, 0, 1, 0, 8, 1, 2, 0, 6, 16, 1, 0, 1, 16, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 401, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 84, 0, 0]"
114,"[1, 4, 0, 0, 4, 77, 0, 0, 7, 0, 0, 0, 4, 385, 0, 0, 4, 106, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 218, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
115,"[7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 51, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
116,"[8, 0, 1, 0, 4, 12, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 171, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
117,"[7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 0, 27, 1, 0]"
118,"[3, 0, 0, 0, 0, 28, 0, 0, 0, 22, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 6, 20, 2, 0, 8, 1, 1, 0, 0, 30, 1, 0, 7, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 4, 21, 0, 0]"
119,"[2, 1, 0, 0, 2, 0, 0, 0, 0, 10, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 8, 1, 2, 0, 7, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 6, 20, 4, 0, 2, 0, 0, 0, 8, 1, 2, 0]"
120,"[3, 0, 0, 0, 8, 1, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 69, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
121,"[1, 4, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 4, 28, 0, 0, 4, 73, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 48, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]"
122,"[6, 44, 4, 0, 1, 44, 0, 0, 0, 10, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 373, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]"
123,"[5, 0, 0, 0, 4, 270, 0, 0, 7, 0, 0, 0, 4, 404, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 342, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
124,"[6, 22, 2, 0, 0, 27, 1, 0, 4, 283, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
125,"[4, 268, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 476, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 363, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 204, 0, 0]"
126,"[7, 0, 0, 0, 0, 30, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 30, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
127,"[0, 15, 1, 0, 7, 0, 0, 0, 0, 15, 0, 0, 6, 6, 2, 0, 0, 8, 0, 0, 2, 0, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 2, 1, 0, 0, 0, 10, 1, 0]"
128,"[4, 287, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 410, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 476, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
129,"[5, 0, 0, 0, 4, 326, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 224, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
130,"[0, 29, 1, 0, 3, 0, 0, 0, 6, 16, 4, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 511, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 302, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
131,"[6, 16, 4, 0, 3, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 8, 1, 1, 0]"
132,"[7, 0, 0, 0, 6, 14, 2, 0, 0, 26, 1, 0, 8, 3, 1, 0, 3, 0, 0, 0, 0, 22, 1, 0, 2, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 8, 2, 2, 0]"
133,"[7, 0, 0, 0, 1, 4, 0, 0, 2, 0, 0, 0, 1, 4, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 2, 0, 0, 0, 6, 58, 2, 0, 4, 347, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
134,"[7, 0, 0, 0, 2, 1, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 0, 21, 0, 0, 4, 129, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
135,"[5, 0, 0, 0, 4, 444, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
136,"[7, 0, 0, 0, 0, 11, 1, 0, 2, 1, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0]"
137,"[7, 0, 0, 0, 6, 61, 1, 0, 3, 0, 0, 0, 4, 478, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 27, 0, 0]"
138,"[6, 8, 4, 0, 4, 381, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
139,"[7, 0, 0, 0, 6, 16, 4, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 4, 26, 0, 0]"
140,"[2, 1, 0, 0, 8, 1, 2, 0, 1, 4, 0, 0, 4, 191, 0, 0, 4, 371, 0, 0, 7, 0, 0, 0, 4, 384, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
141,"[4, 25, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 4, 234, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
142,"[8, 0, 1, 0, 7, 0, 0, 0, 0, 5, 1, 0, 0, 6, 1, 0, 3, 0, 0, 0, 8, 1, 2, 0, 6, 48, 4, 0, 7, 0, 0, 0, 0, 16, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0]"
143,"[1, 4, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 8, 2, 1, 0, 0, 29, 1, 0, 5, 0, 0, 0, 4, 258, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
144,"[7, 0, 0, 0, 5, 0, 0, 0, 4, 30, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 2, 0, 0, 4, 242, 0, 0, 7, 0, 0, 0]"
145,"[3, 0, 0, 0, 4, 156, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 187, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
146,"[1, 4, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 68, 0, 0]"
147,"[0, 21, 1, 0, 7, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 327, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
148,"[5, 0, 0, 0, 4, 207, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 159, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
149,"[6, 17, 1, 0, 4, 17, 0, 0, 7, 0, 0, 0, 4, 21, 0, 0, 7, 0, 0, 0, 4, 13, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 68, 0, 0, 4, 69, 0, 0, 7, 0, 0, 0]"
150,"[0, 28, 1, 0, 7, 0, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 4, 443, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0]"
151,"[0, 30, 1, 0, 8, 1, 1, 0, 2, 0, 0, 0, 0, 31, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 357, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]"
152,"[3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 21, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 8, 2, 1, 0, 8, 3, 2, 0, 0, 21, 1, 0, 4, 503, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
153,"[1, 4, 0, 0, 8, 1, 2, 0, 4, 56, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 176, 0, 0]"
154,"[8, 0, 2, 0, 8, 1, 2, 0, 6, 6, 3, 0, 7, 0, 0, 0, 4, 62, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 398, 0, 0, 4, 42, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
155,"[1, 4, 0, 0, 6, 12, 4, 0, 7, 0, 0, 0, 0, 11, 1, 0, 1, 11, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 8, 1, 1, 0, 8, 3, 1, 0, 7, 0, 0, 0, 2, 1, 0, 0, 1, 4, 0, 0]"
156,"[0, 4, 1, 0, 0, 5, 1, 0, 0, 16, 0, 0, 3, 0, 0, 0, 0, 18, 1, 0, 7, 0, 0, 0, 0, 11, 1, 0, 0, 30, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
157,"[7, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 1, 4, 0, 0, 6, 56, 4, 0, 7, 0, 0, 0, 0, 26, 0, 0, 4, 257, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
158,"[2, 1, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 6, 56, 4, 0, 4, 12, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
159,"[4, 172, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 181, 0, 0, 7, 0, 0, 0, 4, 404, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
160,"[6, 40, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 4, 324, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
161,"[2, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 6, 36, 4, 0, 7, 0, 0, 0, 2, 1, 0, 0, 4, 183, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
162,"[8, 0, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 1, 4, 0, 0, 1, 4, 0, 0, 0, 5, 1, 0, 6, 44, 4, 0, 5, 0, 0, 0, 7, 0, 0, 0]"
163,"[8, 0, 2, 0, 6, 60, 3, 0, 8, 1, 2, 0, 3, 0, 0, 0, 1, 4, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 0, 26, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]"
164,"[8, 0, 2, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 97, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
165,"[6, 40, 4, 0, 8, 1, 2, 0, 7, 0, 0, 0, 0, 21, 0, 0, 3, 0, 0, 0, 0, 6, 1, 0, 2, 1, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 4, 105, 0, 0, 7, 0, 0, 0]"
166,"[8, 0, 1, 0, 6, 16, 4, 0, 3, 0, 0, 0, 0, 4, 1, 0, 3, 0, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 5, 0, 0, 8, 3, 1, 0]"
167,"[0, 8, 0, 0, 8, 1, 2, 0, 0, 14, 0, 0, 6, 28, 4, 0, 7, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
168,"[8, 0, 1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 4, 462, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
169,"[4, 248, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
170,"[7, 0, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 8, 2, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 8, 1, 2, 0, 8, 1, 2, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
171,"[3, 0, 0, 0, 7, 0, 0, 0, 0, 21, 0, 0, 8, 3, 2, 0, 0, 6, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 0, 6, 0, 0, 1, 6, 0, 0, 3, 0, 0, 0, 4, 331, 0, 0, 7, 0, 0, 0]"
172,"[4, 326, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
173,"[1, 4, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 4, 462, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
174,"[8, 0, 2, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 65, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
175,"[0, 23, 0, 0, 8, 1, 2, 0, 1, 4, 0, 0, 0, 9, 1, 0, 4, 365, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 131, 0, 0, 7, 0, 0, 0]"
176,"[6, 56, 4, 0, 8, 1, 2, 0, 7, 0, 0, 0, 0, 13, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 4, 240, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]"
177,"[8, 0, 2, 0, 6, 14, 2, 0, 8, 2, 1, 0, 2, 1, 0, 0, 4, 216, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 436, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
178,"[0, 17, 0, 0, 6, 16, 2, 0, 0, 26, 0, 0, 7, 0, 0, 0, 4, 248, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]"
179,"[3, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 4, 55, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
180,"[3, 0, 0, 0, 6, 24, 4, 0, 3, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 4, 275, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0]"
181,"[3, 0, 0, 0, 6, 56, 4, 0, 1, 56, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0]"
182,"[4, 256, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 274, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
183,"[3, 0, 0, 0, 2, 1, 0, 0, 4, 68, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 161, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
184,"[3, 0, 0, 0, 2, 1, 0, 0, 0, 12, 0, 0, 1, 12, 0, 0, 0, 26, 1, 0, 0, 30, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 45, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
185,"[6, 54, 3, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 31, 0, 0, 1, 31, 0, 0, 0, 7, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 447, 0, 0]"
186,"[0, 17, 0, 0, 8, 1, 2, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 4, 469, 0, 0, 4, 378, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
