Model,Encoded Chromosome
94,"[6, 4, 1, 0, 8, 2, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0, 4, 100, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 15, 0, 0, 0, 6, 1, 0, 4, 62, 0, 0, 2, 1, 0, 0]"
95,"[2, 1, 0, 0, 6, 5, 1, 0, 2, 0, 0, 0, 8, 1, 1, 0, 2, 0, 0, 0, 6, 15, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 11, 1, 0, 5, 0, 0, 0, 4, 2, 0, 0, 6, 6, 1, 0]"
96,"[8, 1, 2, 0, 6, 15, 1, 0, 2, 0, 0, 0, 0, 4, 1, 0, 4, 38, 0, 0, 7, 0, 0, 0, 0, 15, 0, 0, 5, 0, 0, 0, 6, 5, 1, 0, 0, 7, 0, 0, 1, 0, 0, 0, 6, 12, 1, 0]"
97,"[5, 0, 0, 0, 2, 0, 0, 0, 4, 127, 0, 0, 1, 0, 0, 0, 6, 4, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 10, 0, 0]"
98,"[5, 0, 0, 0, 2, 0, 0, 0, 4, 13, 0, 0, 1, 0, 0, 0, 6, 4, 0, 0, 6, 6, 0, 0, 2, 1, 0, 0, 4, 87, 0, 0, 8, 2, 2, 0, 6, 6, 1, 0, 3, 0, 0, 0, 0, 14, 0, 0]"
99,"[5, 0, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 2, 0, 0, 0, 4, 27, 0, 0, 4, 64, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0]"
100,"[1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 6, 12, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 6, 14, 1, 0]"
101,"[8, 2, 1, 0, 3, 0, 0, 0, 6, 4, 1, 0, 2, 1, 0, 0, 0, 7, 1, 0, 8, 2, 1, 0, 8, 2, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 103, 0, 0, 1, 0, 0, 0, 4, 29, 0, 0]"
102,"[2, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 8, 1, 1, 0, 4, 66, 0, 0, 6, 6, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0]"
103,"[1, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 8, 1, 0, 6, 10, 1, 0, 5, 0, 0, 0, 0, 7, 1, 0, 0, 5, 1, 0, 4, 22, 0, 0, 2, 1, 0, 0, 6, 14, 0, 0]"
104,"[2, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 4, 56, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 8, 1, 2, 0, 1, 0, 0, 0, 4, 113, 0, 0, 7, 0, 0, 0, 0, 12, 0, 0, 7, 0, 0, 0]"
105,"[1, 0, 0, 0, 6, 9, 0, 0, 8, 2, 2, 0, 0, 4, 0, 0, 4, 18, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 0, 8, 0, 0, 0, 8, 1, 0]"
106,"[7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 6, 8, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 6, 6, 0, 0, 4, 14, 0, 0]"
107,"[6, 15, 1, 0, 5, 0, 0, 0, 4, 100, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0, 6, 14, 1, 0, 8, 1, 2, 0, 5, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0]"
108,"[5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 7, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 0, 8, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0]"
109,"[3, 0, 0, 0, 4, 77, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 53, 0, 0, 6, 8, 1, 0, 5, 0, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0]"
110,"[2, 1, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 0, 13, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 73, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 5, 0, 0, 0]"
111,"[3, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 8, 3, 1, 0, 4, 25, 0, 0, 7, 0, 0, 0, 0, 5, 1, 0, 6, 5, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 6, 10, 1, 0]"
112,"[1, 0, 0, 0, 6, 15, 1, 0, 5, 0, 0, 0, 0, 9, 0, 0, 0, 13, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 4, 119, 0, 0, 1, 0, 0, 0, 4, 39, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0]"
113,"[4, 111, 0, 0, 8, 1, 2, 0, 2, 0, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 4, 95, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0, 6, 9, 0, 0, 3, 0, 0, 0]"
114,"[5, 0, 0, 0, 8, 2, 2, 0, 2, 0, 0, 0, 3, 0, 0, 0, 6, 4, 0, 0, 4, 45, 0, 0, 4, 124, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 4, 0, 0, 3, 0, 0, 0, 4, 7, 0, 0]"
115,"[0, 10, 0, 0, 5, 0, 0, 0, 4, 114, 0, 0, 8, 3, 1, 0, 4, 57, 0, 0, 2, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 8, 3, 1, 0, 0, 10, 1, 0, 4, 63, 0, 0, 2, 1, 0, 0]"
116,"[5, 0, 0, 0, 0, 6, 1, 0, 2, 1, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0]"
117,"[5, 0, 0, 0, 0, 15, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 103, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 110, 0, 0]"
118,"[0, 10, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 0, 9, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 8, 1, 2, 0]"
119,"[4, 62, 0, 0, 4, 18, 0, 0, 1, 0, 0, 0, 0, 9, 1, 0, 4, 81, 0, 0, 6, 9, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 46, 0, 0]"
120,"[7, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 15, 1, 0, 6, 10, 1, 0, 3, 0, 0, 0, 6, 15, 1, 0, 4, 32, 0, 0]"
121,"[2, 1, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 0, 7, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0]"
122,"[2, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 6, 9, 1, 0, 4, 73, 0, 0, 6, 12, 0, 0, 2, 1, 0, 0, 6, 6, 0, 0, 1, 0, 0, 0, 4, 99, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0]"
123,"[8, 2, 2, 0, 4, 101, 0, 0, 6, 15, 0, 0, 0, 9, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 6, 9, 1, 0, 8, 1, 2, 0]"
124,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 10, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 13, 0, 0, 6, 10, 0, 0, 4, 58, 0, 0, 1, 0, 0, 0, 0, 14, 0, 0, 5, 0, 0, 0]"
125,"[3, 0, 0, 0, 7, 0, 0, 0, 4, 94, 0, 0, 5, 0, 0, 0, 4, 1, 0, 0, 0, 4, 1, 0, 3, 0, 0, 0, 6, 12, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 8, 1, 1, 0]"
126,"[1, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 13, 0, 0, 6, 4, 0, 0]"
127,"[6, 15, 1, 0, 4, 88, 0, 0, 0, 10, 0, 0, 5, 0, 0, 0, 6, 4, 1, 0, 8, 1, 1, 0, 4, 98, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 4, 2, 0, 0]"
128,"[2, 0, 0, 0, 3, 0, 0, 0, 6, 14, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 13, 1, 0, 2, 1, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0]"
129,"[1, 0, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 6, 6, 0, 0, 4, 89, 0, 0, 4, 41, 0, 0, 0, 13, 1, 0, 2, 1, 0, 0, 8, 3, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
130,"[0, 15, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 8, 2, 2, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 70, 0, 0]"
131,"[5, 0, 0, 0, 5, 0, 0, 0, 0, 15, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 60, 0, 0, 8, 3, 2, 0, 0, 4, 1, 0, 4, 32, 0, 0, 0, 5, 0, 0, 4, 125, 0, 0, 6, 7, 0, 0]"
132,"[7, 0, 0, 0, 0, 9, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 6, 4, 0, 0, 3, 0, 0, 0, 0, 10, 1, 0, 4, 99, 0, 0]"
133,"[2, 0, 0, 0, 4, 56, 0, 0, 6, 13, 0, 0, 2, 0, 0, 0, 4, 127, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 12, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
134,"[8, 1, 1, 0, 6, 10, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 6, 5, 1, 0, 3, 0, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0]"
135,"[0, 14, 0, 0, 5, 0, 0, 0, 6, 5, 0, 0, 1, 0, 0, 0, 0, 13, 0, 0, 4, 15, 0, 0, 7, 0, 0, 0, 0, 15, 1, 0, 2, 1, 0, 0, 2, 0, 0, 0, 6, 15, 1, 0, 5, 0, 0, 0]"
136,"[4, 102, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 6, 8, 0, 0, 7, 0, 0, 0, 4, 99, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0]"
137,"[3, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 3, 0, 0, 0, 6, 7, 1, 0, 0, 12, 0, 0, 2, 0, 0, 0, 0, 6, 1, 0, 4, 4, 0, 0, 5, 0, 0, 0]"
138,"[0, 7, 0, 0, 4, 108, 0, 0, 6, 5, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 15, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0]"
139,"[4, 91, 0, 0, 6, 11, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 5, 0, 0, 1, 0, 0, 0, 4, 27, 0, 0, 0, 11, 1, 0, 1, 0, 0, 0, 6, 5, 1, 0, 6, 14, 0, 0]"
140,"[6, 7, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 42, 0, 0, 5, 0, 0, 0, 0, 6, 1, 0, 4, 8, 0, 0, 7, 0, 0, 0]"
141,"[5, 0, 0, 0, 7, 0, 0, 0, 4, 88, 0, 0, 7, 0, 0, 0, 0, 5, 1, 0, 2, 1, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 12, 1, 0]"
142,"[6, 15, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 8, 1, 0, 1, 0, 0, 0, 0, 10, 0, 0, 8, 1, 1, 0, 0, 11, 1, 0, 6, 8, 1, 0, 2, 1, 0, 0, 6, 6, 0, 0]"
143,"[0, 11, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 4, 81, 0, 0, 2, 0, 0, 0, 8, 2, 2, 0, 8, 1, 1, 0, 2, 0, 0, 0]"
144,"[2, 0, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 0, 14, 1, 0, 0, 8, 1, 0, 7, 0, 0, 0, 0, 15, 0, 0, 6, 6, 0, 0, 2, 1, 0, 0]"
145,"[1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 4, 46, 0, 0, 0, 12, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0]"
146,"[0, 6, 0, 0, 1, 0, 0, 0, 0, 10, 0, 0, 4, 61, 0, 0, 6, 9, 1, 0, 6, 11, 0, 0, 6, 13, 0, 0, 0, 10, 0, 0, 7, 0, 0, 0, 0, 9, 1, 0, 1, 0, 0, 0, 4, 106, 0, 0]"
147,"[1, 0, 0, 0, 5, 0, 0, 0, 6, 7, 1, 0, 6, 5, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 4, 16, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 10, 1, 0]"
148,"[0, 12, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 8, 3, 2, 0, 0, 4, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 4, 24, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0]"
149,"[4, 126, 0, 0, 7, 0, 0, 0, 4, 15, 0, 0, 4, 6, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 7, 1, 0, 6, 10, 1, 0, 8, 3, 1, 0, 7, 0, 0, 0, 8, 2, 2, 0, 8, 3, 1, 0]"
150,"[6, 10, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 10, 1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 33, 0, 0]"
151,"[8, 1, 2, 0, 0, 10, 0, 0, 6, 10, 1, 0, 2, 0, 0, 0, 4, 117, 0, 0, 8, 3, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 8, 1, 0, 0, 9, 1, 0, 3, 0, 0, 0, 8, 3, 1, 0]"
152,"[4, 20, 0, 0, 1, 0, 0, 0, 4, 79, 0, 0, 4, 116, 0, 0, 6, 8, 0, 0, 4, 78, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 90, 0, 0, 1, 0, 0, 0]"
153,"[6, 6, 0, 0, 6, 15, 0, 0, 3, 0, 0, 0, 4, 1, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 4, 1, 0, 0, 4, 0, 0, 4, 113, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0]"
154,"[3, 0, 0, 0, 8, 3, 1, 0, 4, 19, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 7, 0, 0, 4, 98, 0, 0, 4, 125, 0, 0, 4, 59, 0, 0]"
155,"[0, 6, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 6, 11, 1, 0, 4, 80, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 8, 0, 0, 0, 5, 1, 0, 8, 3, 1, 0]"
156,"[1, 0, 0, 0, 2, 1, 0, 0, 6, 15, 1, 0, 6, 6, 0, 0, 8, 1, 1, 0, 2, 1, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 4, 125, 0, 0, 4, 23, 0, 0, 6, 10, 0, 0, 6, 15, 0, 0]"
157,"[1, 0, 0, 0, 0, 7, 0, 0, 0, 6, 1, 0, 2, 0, 0, 0, 6, 9, 0, 0, 3, 0, 0, 0, 4, 126, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 9, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
158,"[8, 2, 2, 0, 2, 1, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 11, 0, 0, 7, 0, 0, 0, 0, 14, 1, 0, 6, 4, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0]"
159,"[1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 4, 32, 0, 0, 0, 10, 0, 0, 8, 1, 2, 0, 0, 12, 0, 0, 4, 27, 0, 0, 6, 12, 1, 0, 4, 42, 0, 0, 7, 0, 0, 0]"
160,"[6, 11, 0, 0, 1, 0, 0, 0, 4, 81, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 4, 9, 0, 0, 4, 49, 0, 0, 6, 12, 1, 0, 4, 91, 0, 0]"
161,"[3, 0, 0, 0, 0, 8, 0, 0, 4, 46, 0, 0, 7, 0, 0, 0, 0, 5, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 5, 0, 0, 0]"
162,"[6, 6, 0, 0, 7, 0, 0, 0, 6, 7, 1, 0, 4, 101, 0, 0, 2, 0, 0, 0, 8, 3, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0]"
163,"[5, 0, 0, 0, 7, 0, 0, 0, 4, 84, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0, 5, 0, 0, 0, 6, 9, 1, 0, 0, 11, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 6, 13, 1, 0, 3, 0, 0, 0]"
164,"[4, 102, 0, 0, 0, 5, 1, 0, 0, 9, 1, 0, 7, 0, 0, 0, 2, 1, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 4, 0, 0]"
165,"[4, 50, 0, 0, 5, 0, 0, 0, 0, 10, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 121, 0, 0, 7, 0, 0, 0, 0, 14, 1, 0, 8, 3, 1, 0, 2, 0, 0, 0, 2, 0, 0, 0]"
166,"[0, 13, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 2, 0, 0, 0, 4, 91, 0, 0, 4, 105, 0, 0, 3, 0, 0, 0, 0, 13, 1, 0, 0, 6, 0, 0, 1, 0, 0, 0]"
167,"[5, 0, 0, 0, 4, 17, 0, 0, 0, 13, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 14, 1, 0, 3, 0, 0, 0, 6, 4, 0, 0, 2, 1, 0, 0, 8, 2, 2, 0, 1, 0, 0, 0, 2, 0, 0, 0]"
168,"[8, 2, 1, 0, 0, 15, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 0, 4, 0, 0, 0, 15, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 4, 107, 0, 0, 6, 9, 0, 0]"
169,"[1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 13, 1, 0, 3, 0, 0, 0, 6, 5, 1, 0, 8, 2, 2, 0, 8, 1, 1, 0, 1, 0, 0, 0, 2, 1, 0, 0, 4, 36, 0, 0]"
170,"[1, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 6, 15, 1, 0, 6, 4, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 9, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0]"
171,"[1, 0, 0, 0, 0, 14, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 0, 6, 1, 0, 0, 9, 1, 0, 8, 2, 2, 0, 7, 0, 0, 0, 8, 2, 2, 0, 3, 0, 0, 0]"
172,"[2, 1, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 100, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 4, 52, 0, 0, 8, 2, 1, 0, 5, 0, 0, 0, 4, 56, 0, 0, 8, 2, 2, 0]"
173,"[0, 4, 1, 0, 0, 13, 0, 0, 4, 85, 0, 0, 6, 14, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 1, 0, 0, 0, 6, 13, 1, 0, 0, 15, 1, 0, 1, 0, 0, 0, 0, 10, 0, 0, 2, 1, 0, 0]"
174,"[1, 0, 0, 0, 0, 7, 1, 0, 8, 2, 2, 0, 4, 100, 0, 0, 8, 1, 2, 0, 2, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 48, 0, 0, 1, 0, 0, 0, 6, 4, 1, 0, 7, 0, 0, 0]"
175,"[6, 15, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 4, 35, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 6, 12, 0, 0, 4, 79, 0, 0, 6, 13, 1, 0, 2, 1, 0, 0, 2, 0, 0, 0]"
176,"[6, 9, 1, 0, 0, 4, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 0, 4, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0, 6, 9, 0, 0, 6, 13, 1, 0, 0, 4, 1, 0, 6, 7, 1, 0]"
177,"[0, 9, 1, 0, 0, 13, 1, 0, 2, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 8, 2, 1, 0, 0, 10, 0, 0, 0, 4, 1, 0]"
178,"[1, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0]"
179,"[2, 1, 0, 0, 2, 0, 0, 0, 6, 5, 0, 0, 5, 0, 0, 0, 6, 11, 1, 0, 4, 81, 0, 0, 3, 0, 0, 0, 8, 2, 1, 0, 6, 13, 0, 0, 0, 9, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0]"
180,"[3, 0, 0, 0, 0, 9, 1, 0, 2, 0, 0, 0, 2, 1, 0, 0, 8, 3, 1, 0, 2, 1, 0, 0, 0, 6, 1, 0, 4, 79, 0, 0, 2, 0, 0, 0, 0, 14, 0, 0, 0, 7, 0, 0, 2, 0, 0, 0]"
181,"[4, 2, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 6, 11, 0, 0, 8, 3, 2, 0, 2, 1, 0, 0, 7, 0, 0, 0, 0, 5, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0]"
182,"[4, 31, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 4, 1, 0, 0, 4, 1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
183,"[2, 1, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 7, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 8, 0, 0, 6, 9, 0, 0, 0, 15, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0]"
184,"[4, 28, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 6, 12, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 5, 0, 0, 0, 0, 8, 0, 0, 0, 14, 1, 0]"
185,"[6, 11, 1, 0, 2, 1, 0, 0, 4, 31, 0, 0, 1, 0, 0, 0, 4, 110, 0, 0, 4, 64, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 4, 17, 0, 0, 0, 8, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0]"
186,"[7, 0, 0, 0, 2, 1, 0, 0, 6, 11, 1, 0, 0, 5, 1, 0, 2, 1, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0]"
